itemName,price,p,newDate
Men's socks,8090,2.7303848,2007-08-01
Lettuce,10,.61166668,2007-09-01
Lettuce,1020,.058333337,2007-09-01
Lettuce,2030,.029166639,2007-09-01
Lettuce,3040,.035833359,2007-09-01
Lettuce,4050,.02791667,2007-09-01
Lettuce,5060,.018750012,2007-09-01
Lettuce,6070,.024999976,2007-09-01
Lettuce,7080,.033333361,2007-09-01
Lettuce,8090,.056249976,2007-09-01
Pub Meal,10,4.1462498,2007-09-01
Pub Meal,1020,.5875001,2007-09-01
Pub Meal,2030,.32250023,2007-09-01
Pub Meal,3040,.37541628,2007-09-01
Pub Meal,4050,.3125,2007-09-01
Pub Meal,5060,.36000013,2007-09-01
Pub Meal,6070,.49708319,2007-09-01
Pub Meal,7080,.64708328,2007-09-01
Pub Meal,8090,.9958334,2007-09-01
Cigarettes,10,5.2674999,2007-09-01
Cigarettes,1020,.029166698,2007-09-01
Cigarettes,2030,.022916794,2007-09-01
Cigarettes,3040,.022500038,2007-09-01
Cigarettes,4050,.038749695,2007-09-01
Cigarettes,5060,.03791666,2007-09-01
Cigarettes,6070,.042916775,2007-09-01
Cigarettes,7080,.040416718,2007-09-01
Cigarettes,8090,.085833549,2007-09-01
Men's socks,10,.85346156,2007-09-01
Men's socks,1020,.23192304,2007-09-01
Men's socks,2030,.49038458,2007-09-01
Men's socks,3040,.41730773,2007-09-01
Men's socks,4050,.26923072,2007-09-01
Men's socks,5060,.50192308,2007-09-01
Men's socks,6070,.78730774,2007-09-01
Men's socks,7080,1.3103848,2007-09-01
Men's socks,8090,2.7611537,2007-09-01
Lettuce,10,.58666664,2007-10-01
Lettuce,1020,.056666672,2007-10-01
Lettuce,2030,.055000007,2007-10-01
Lettuce,3040,.046666682,2007-10-01
Lettuce,4050,.016666651,2007-10-01
Lettuce,5060,.018333375,2007-10-01
Lettuce,6070,.024166644,2007-10-01
Lettuce,7080,.048749983,2007-10-01
Lettuce,8090,.040416658,2007-10-01
Pub Meal,10,4.2224998,2007-10-01
Pub Meal,1020,.52333355,2007-10-01
Pub Meal,2030,.29749966,2007-10-01
Pub Meal,3040,.41916656,2007-10-01
Pub Meal,4050,.3320837,2007-10-01
Pub Meal,5060,.35958338,2007-10-01
Pub Meal,6070,.54416656,2007-10-01
Pub Meal,7080,.58208323,2007-10-01
Pub Meal,8090,.98458385,2007-10-01
Cigarettes,10,5.2791667,2007-10-01
Cigarettes,1020,.022500038,2007-10-01
Cigarettes,2030,.020416737,2007-10-01
Cigarettes,3040,.019999981,2007-10-01
Cigarettes,4050,.042916775,2007-10-01
Cigarettes,5060,.039999962,2007-10-01
Cigarettes,6070,.020416737,2007-10-01
Cigarettes,7080,.042916298,2007-10-01
Cigarettes,8090,.10041666,2007-10-01
Men's socks,10,.91730767,2007-10-01
Men's socks,1020,.32115382,2007-10-01
Men's socks,2030,.30076921,2007-10-01
Men's socks,3040,.47692311,2007-10-01
Men's socks,4050,.29115391,2007-10-01
Men's socks,5060,.55730772,2007-10-01
Men's socks,6070,.86538458,2007-10-01
Men's socks,7080,1.2292309,2007-10-01
Men's socks,8090,3.0023074,2007-10-01
Lettuce,10,.77541667,2007-11-01
Lettuce,1020,.056666672,2007-11-01
Lettuce,2030,.013750017,2007-11-01
Lettuce,3040,.0058333278,2007-11-01
Lettuce,4050,.038749993,2007-11-01
Lettuce,5060,.043749988,2007-11-01
Lettuce,6070,.02791667,2007-11-01
Lettuce,7080,.027083337,2007-11-01
Lettuce,8090,.066666663,2007-11-01
Pub Meal,10,4.1579165,2007-11-01
Pub Meal,1020,.5374999,2007-11-01
Pub Meal,2030,.38333321,2007-11-01
Pub Meal,3040,.36750031,2007-11-01
Pub Meal,4050,.31291676,2007-11-01
Pub Meal,5060,.44624996,2007-11-01
Pub Meal,6070,.51749992,2007-11-01
Pub Meal,7080,.55000019,2007-11-01
Pub Meal,8090,1.1808329,2007-11-01
Cigarettes,10,5.2783332,2007-11-01
Cigarettes,1020,.02458334,2007-11-01
Cigarettes,2030,.016666889,2007-11-01
Cigarettes,3040,.024166584,2007-11-01
Cigarettes,4050,.034166813,2007-11-01
Cigarettes,5060,.041666508,2007-11-01
Cigarettes,6070,.024166584,2007-11-01
Cigarettes,7080,.038750172,2007-11-01
Cigarettes,8090,.10041666,2007-11-01
Men's socks,10,.88961536,2007-11-01
Men's socks,1020,.32923084,2007-11-01
Men's socks,2030,.33269227,2007-11-01
Men's socks,3040,.58269238,2007-11-01
Men's socks,4050,.30115366,2007-11-01
Men's socks,5060,.63961554,2007-11-01
Men's socks,6070,1.1503847,2007-11-01
Men's socks,7080,1.2169228,2007-11-01
Men's socks,8090,2.1307693,2007-11-01
Lettuce,10,.69958335,2007-12-01
Lettuce,1020,.082499981,2007-12-01
Lettuce,2030,.028750002,2007-12-01
Lettuce,3040,.034166694,2007-12-01
Lettuce,4050,.017083347,2007-12-01
Lettuce,5060,.026666641,2007-12-01
Lettuce,6070,.039166629,2007-12-01
Lettuce,7080,.035833359,2007-12-01
Lettuce,8090,.0087500215,2007-12-01
Pub Meal,10,4.1708331,2007-12-01
Pub Meal,1020,.54083347,2007-12-01
Pub Meal,2030,.375,2007-12-01
Pub Meal,3040,.33083344,2007-12-01
Pub Meal,4050,.32916641,2007-12-01
Pub Meal,5060,.50625038,2007-12-01
Pub Meal,6070,.40416622,2007-12-01
Pub Meal,7080,.65875006,2007-12-01
Pub Meal,8090,1.0270834,2007-12-01
Cigarettes,10,5.2908335,2007-12-01
Cigarettes,1020,.011666298,2007-12-01
Cigarettes,2030,.019999981,2007-12-01
Cigarettes,3040,.022916794,2007-12-01
Cigarettes,4050,.034583569,2007-12-01
Cigarettes,5060,.038333416,2007-12-01
Cigarettes,6070,.017499924,2007-12-01
Cigarettes,7080,.035416603,2007-12-01
Cigarettes,8090,.062083244,2007-12-01
Men's socks,10,.9746154,2007-12-01
Men's socks,1020,.27884609,2007-12-01
Men's socks,2030,.44884622,2007-12-01
Men's socks,3040,.38730764,2007-12-01
Men's socks,4050,.36769247,2007-12-01
Men's socks,5060,.6476922,2007-12-01
Men's socks,6070,1.1076922,2007-12-01
Men's socks,7080,1.0999999,2007-12-01
Men's socks,8090,2.5723076,2007-12-01
Lettuce,10,.6925,2008-01-01
Lettuce,1020,.071666658,2008-01-01
Lettuce,2030,.03458339,2008-01-01
Lettuce,3040,.018749952,2008-01-01
Lettuce,4050,.040000021,2008-01-01
Lettuce,5060,.027083337,2008-01-01
Lettuce,6070,.037499964,2008-01-01
Lettuce,7080,.034166694,2008-01-01
Lettuce,8090,.02458334,2008-01-01
Pub Meal,10,4.1950002,2008-01-01
Pub Meal,1020,.45833302,2008-01-01
Pub Meal,2030,.43499994,2008-01-01
Pub Meal,3040,.33666658,2008-01-01
Pub Meal,4050,.35208368,2008-01-01
Pub Meal,5060,.41708326,2008-01-01
Pub Meal,6070,.43666649,2008-01-01
Pub Meal,7080,.65583324,2008-01-01
Pub Meal,8090,1.1158338,2008-01-01
Cigarettes,10,5.2908335,2008-01-01
Cigarettes,1020,.012083054,2008-01-01
Cigarettes,2030,.024166584,2008-01-01
Cigarettes,3040,.02875042,2008-01-01
Cigarettes,4050,.029999733,2008-01-01
Cigarettes,5060,.044583321,2008-01-01
Cigarettes,6070,.026250362,2008-01-01
Cigarettes,7080,.049582958,2008-01-01
Cigarettes,8090,.082083225,2008-01-01
Men's socks,10,.92923075,2008-01-01
Men's socks,1020,.28730768,2008-01-01
Men's socks,2030,.41538465,2008-01-01
Men's socks,3040,.39076912,2008-01-01
Men's socks,4050,.31038475,2008-01-01
Men's socks,5060,.5988462,2008-01-01
Men's socks,6070,.86923075,2008-01-01
Men's socks,7080,1.3165386,2008-01-01
Men's socks,8090,2.4749999,2008-01-01
Lettuce,10,.61250001,2008-02-01
Lettuce,1020,.050416648,2008-02-01
Lettuce,2030,.069583356,2008-02-01
Lettuce,3040,.012083292,2008-02-01
Lettuce,4050,.030416667,2008-02-01
Lettuce,5060,.03458333,2008-02-01
Lettuce,6070,.027916729,2008-02-01
Lettuce,7080,.038333297,2008-02-01
Lettuce,8090,.039166689,2008-02-01
Pub Meal,10,4.2758331,2008-02-01
Pub Meal,1020,.49166679,2008-02-01
Pub Meal,2030,.42666674,2008-02-01
Pub Meal,3040,.25541639,2008-02-01
Pub Meal,4050,.40791702,2008-02-01
Pub Meal,5060,.35291672,2008-02-01
Pub Meal,6070,.61041641,2008-02-01
Pub Meal,7080,.51208353,2008-02-01
Pub Meal,8090,.92250013,2008-02-01
Cigarettes,10,5.3866668,2008-02-01
Cigarettes,1020,.010833263,2008-02-01
Cigarettes,2030,.015833378,2008-02-01
Cigarettes,3040,.019999981,2008-02-01
Cigarettes,4050,.030833244,2008-02-01
Cigarettes,5060,.031666756,2008-02-01
Cigarettes,6070,.031666756,2008-02-01
Cigarettes,7080,.043333054,2008-02-01
Cigarettes,8090,.094166756,2008-02-01
Men's socks,10,.83730769,2008-02-01
Men's socks,1020,.20807695,2008-02-01
Men's socks,2030,.41153848,2008-02-01
Men's socks,3040,.45999992,2008-02-01
Men's socks,4050,.36500001,2008-02-01
Men's socks,5060,.4342308,2008-02-01
Men's socks,6070,.9849999,2008-02-01
Men's socks,7080,1.7200003,2008-02-01
Men's socks,8090,3.1669226,2008-02-01
Lettuce,10,.59750003,2008-03-01
Lettuce,1020,.0024999976,2008-03-01
Lettuce,2030,.021666646,2008-03-01
Lettuce,3040,.043749988,2008-03-01
Lettuce,4050,.061666667,2008-03-01
Lettuce,5060,.030833364,2008-03-01
Lettuce,6070,.037499964,2008-03-01
Lettuce,7080,.035833359,2008-03-01
Lettuce,8090,.048749983,2008-03-01
Pub Meal,10,4.3058333,2008-03-01
Pub Meal,1020,.49166632,2008-03-01
Pub Meal,2030,.3883338,2008-03-01
Pub Meal,3040,.28833294,2008-03-01
Pub Meal,4050,.41208363,2008-03-01
Pub Meal,5060,.4124999,2008-03-01
Pub Meal,6070,.52874994,2008-03-01
Pub Meal,7080,.58874989,2008-03-01
Pub Meal,8090,.82875013,2008-03-01
Cigarettes,10,5.3874998,2008-03-01
Cigarettes,1020,.0050001144,2008-03-01
Cigarettes,2030,.013333321,2008-03-01
Cigarettes,3040,.025833607,2008-03-01
Cigarettes,4050,.033333302,2008-03-01
Cigarettes,5060,.049583435,2008-03-01
Cigarettes,6070,.013749599,2008-03-01
Cigarettes,7080,.048333645,2008-03-01
Cigarettes,8090,.08833313,2008-03-01
Men's socks,10,.90230769,2008-03-01
Men's socks,1020,.15000004,2008-03-01
Men's socks,2030,.40153837,2008-03-01
Men's socks,3040,.42000008,2008-03-01
Men's socks,4050,.38230765,2008-03-01
Men's socks,5060,.49923086,2008-03-01
Men's socks,6070,1.2146153,2008-03-01
Men's socks,7080,1.5815384,2008-03-01
Men's socks,8090,2.6130772,2008-03-01
Lettuce,10,.6275,2008-04-01
Lettuce,1020,.068749964,2008-04-01
Lettuce,2030,.033333361,2008-04-01
Lettuce,3040,.039583385,2008-04-01
Lettuce,4050,.023749948,2008-04-01
Lettuce,5060,.027500033,2008-04-01
Lettuce,6070,.036249995,2008-04-01
Lettuce,7080,.03458333,2008-04-01
Lettuce,8090,.033749998,2008-04-01
Pub Meal,10,4.36625,2008-04-01
Pub Meal,1020,.38291645,2008-04-01
Pub Meal,2030,.41916656,2008-04-01
Pub Meal,3040,.39208364,2008-04-01
Pub Meal,4050,.35958338,2008-04-01
Pub Meal,5060,.40791655,2008-04-01
Pub Meal,6070,.65875006,2008-04-01
Pub Meal,7080,.54208326,2008-04-01
Pub Meal,8090,.89833307,2008-04-01
Cigarettes,10,5.4758329,2008-04-01
Cigarettes,1020,.011250496,2008-04-01
Cigarettes,2030,.018749714,2008-04-01
Cigarettes,3040,.025416851,2008-04-01
Cigarettes,4050,.038750172,2008-04-01
Cigarettes,5060,.045416355,2008-04-01
Cigarettes,6070,.037500381,2008-04-01
Cigarettes,7080,.038332939,2008-04-01
Cigarettes,8090,.078333378,2008-04-01
Men's socks,10,.82384616,2008-04-01
Men's socks,1020,.27307695,2008-04-01
Men's socks,2030,.34961534,2008-04-01
Men's socks,3040,.40230775,2008-04-01
Men's socks,4050,.51346159,2008-04-01
Men's socks,5060,.71884608,2008-04-01
Men's socks,6070,1.0719233,2008-04-01
Men's socks,7080,1.7446151,2008-04-01
Men's socks,8090,3.1815391,2008-04-01
Lettuce,10,.96458334,2008-05-01
Lettuce,1020,.025416672,2008-05-01
Lettuce,2030,.00083333254,2008-05-01
Lettuce,3040,.04125005,2008-05-01
Lettuce,4050,.066666603,2008-05-01
Lettuce,5060,.05583334,2008-05-01
Lettuce,6070,.082499981,2008-05-01
Lettuce,7080,.075833321,2008-05-01
Lettuce,8090,.16875005,2008-05-01
Pub Meal,10,4.3820834,2008-05-01
Pub Meal,1020,.43166637,2008-05-01
Pub Meal,2030,.34958363,2008-05-01
Pub Meal,3040,.41958332,2008-05-01
Pub Meal,4050,.35833311,2008-05-01
Pub Meal,5060,.38291693,2008-05-01
Pub Meal,6070,.64166641,2008-05-01
Pub Meal,7080,.58624983,2008-05-01
Pub Meal,8090,.96875,2008-05-01
Cigarettes,10,5.4899998,2008-05-01
Cigarettes,1020,.0045833588,2008-05-01
Cigarettes,2030,.013750076,2008-05-01
Cigarettes,3040,.025833607,2008-05-01
Cigarettes,4050,.046666622,2008-05-01
Cigarettes,5060,.045833111,2008-05-01
Cigarettes,6070,.029166698,2008-05-01
Cigarettes,7080,.039166927,2008-05-01
Cigarettes,8090,.1074996,2008-05-01
Men's socks,10,.87153846,2008-05-01
Men's socks,1020,.24807698,2008-05-01
Men's socks,2030,.40807688,2008-05-01
Men's socks,3040,.37730765,2008-05-01
Men's socks,4050,.41538453,2008-05-01
Men's socks,5060,.60769248,2008-05-01
Men's socks,6070,1.2338459,2008-05-01
Men's socks,7080,1.6357694,2008-05-01
Men's socks,8090,2.5773077,2008-05-01
Lettuce,10,.65750003,2008-06-01
Lettuce,1020,.055416644,2008-06-01
Lettuce,2030,.029583335,2008-06-01
Lettuce,3040,.025416672,2008-06-01
Lettuce,4050,.037083328,2008-06-01
Lettuce,5060,.020000041,2008-06-01
Lettuce,6070,.044166625,2008-06-01
Lettuce,7080,.040833294,2008-06-01
Lettuce,8090,.078333378,2008-06-01
Pub Meal,10,4.5308332,2008-06-01
Pub Meal,1020,.30166674,2008-06-01
Pub Meal,2030,.41750002,2008-06-01
Pub Meal,3040,.40999985,2008-06-01
Pub Meal,4050,.30458355,2008-06-01
Pub Meal,5060,.34124994,2008-06-01
Pub Meal,6070,.67250013,2008-06-01
Pub Meal,7080,.67499971,2008-06-01
Pub Meal,8090,.96750021,2008-06-01
Cigarettes,10,5.4720831,2008-06-01
Cigarettes,1020,.023750305,2008-06-01
Cigarettes,2030,.014166832,2008-06-01
Cigarettes,3040,.02583313,2008-06-01
Cigarettes,4050,.043749809,2008-06-01
Cigarettes,5060,.042500019,2008-06-01
Cigarettes,6070,.025416851,2008-06-01
Cigarettes,7080,.034166813,2008-06-01
Cigarettes,8090,.10833311,2008-06-01
Men's socks,10,.91384614,2008-06-01
Men's socks,1020,.21807694,2008-06-01
Men's socks,2030,.3715384,2008-06-01
Men's socks,3040,.42692316,2008-06-01
Men's socks,4050,.37076926,2008-06-01
Men's socks,5060,.58807683,2008-06-01
Men's socks,6070,1.3092308,2008-06-01
Men's socks,7080,1.5138459,2008-06-01
Men's socks,8090,2.4492307,2008-06-01
Lettuce,10,.57541668,2008-07-01
Lettuce,1020,.071249962,2008-07-01
Lettuce,2030,.020000041,2008-07-01
Lettuce,3040,.028750002,2008-07-01
Lettuce,4050,.02791667,2008-07-01
Lettuce,5060,.022499979,2008-07-01
Lettuce,6070,.017499983,2008-07-01
Lettuce,7080,.045000017,2008-07-01
Lettuce,8090,.063333333,2008-07-01
Pub Meal,10,4.5245833,2008-07-01
Pub Meal,1020,.36291647,2008-07-01
Pub Meal,2030,.40083361,2008-07-01
Pub Meal,3040,.34958315,2008-07-01
Pub Meal,4050,.37125015,2008-07-01
Pub Meal,5060,.31791639,2008-07-01
Pub Meal,6070,.50958347,2008-07-01
Pub Meal,7080,.77833319,2008-07-01
Pub Meal,8090,.92666721,2008-07-01
Cigarettes,10,5.4791665,2008-07-01
Cigarettes,1020,.007083416,2008-07-01
Cigarettes,2030,.016250134,2008-07-01
Cigarettes,3040,.023749828,2008-07-01
Cigarettes,4050,.053750038,2008-07-01
Cigarettes,5060,.033333302,2008-07-01
Cigarettes,6070,.034999847,2008-07-01
Cigarettes,7080,.037500381,2008-07-01
Cigarettes,8090,.10166645,2008-07-01
Men's socks,10,.84730768,2008-07-01
Men's socks,1020,.34692311,2008-07-01
Men's socks,2030,.36807692,2008-07-01
Men's socks,3040,.27730763,2008-07-01
Men's socks,4050,.533077,2008-07-01
Men's socks,5060,.76230764,2008-07-01
Men's socks,6070,1.0403845,2008-07-01
Men's socks,7080,1.5703845,2008-07-01
Men's socks,8090,2.8173079,2008-07-01
Lettuce,10,.60291666,2008-08-01
Lettuce,1020,.056249976,2008-08-01
Lettuce,2030,.06250006,2008-08-01
Lettuce,3040,.019166648,2008-08-01
Lettuce,4050,.015833318,2008-08-01
Lettuce,5060,.0074999928,2008-08-01
Lettuce,6070,.03458339,2008-08-01
Lettuce,7080,.035833299,2008-08-01
Lettuce,8090,.045416653,2008-08-01
Pub Meal,10,4.5599999,2008-08-01
Pub Meal,1020,.39333344,2008-08-01
Pub Meal,2030,.34958315,2008-08-01
Pub Meal,3040,.36625004,2008-08-01
Pub Meal,4050,.32416677,2008-08-01
Pub Meal,5060,.31958342,2008-08-01
Pub Meal,6070,.5333333,2008-08-01
Pub Meal,7080,.76333332,2008-08-01
Pub Meal,8090,.90916681,2008-08-01
Cigarettes,10,5.4899998,2008-08-01
Cigarettes,1020,0,2008-08-01
Cigarettes,2030,.010833263,2008-08-01
Cigarettes,3040,.037083626,2008-08-01
Cigarettes,4050,.039999962,2008-08-01
Cigarettes,5060,.036250114,2008-08-01
Cigarettes,6070,.036250114,2008-08-01
Cigarettes,7080,.034583092,2008-08-01
Cigarettes,8090,.070416927,2008-08-01
Men's socks,10,.86384618,2008-08-01
Men's socks,1020,.2203846,2008-08-01
Men's socks,2030,.37038457,2008-08-01
Men's socks,3040,.3619231,2008-08-01
Men's socks,4050,.45115387,2008-08-01
Men's socks,5060,.62230778,2008-08-01
Men's socks,6070,1.0284615,2008-08-01
Men's socks,7080,1.7099998,2008-08-01
Men's socks,8090,2.6461539,2008-08-01
Lettuce,10,.60874999,2008-09-01
Lettuce,1020,.089583337,2008-09-01
Lettuce,2030,.036666691,2008-09-01
Lettuce,3040,.017083347,2008-09-01
Lettuce,4050,.0099999905,2008-09-01
Lettuce,5060,.015416682,2008-09-01
Lettuce,6070,.03791666,2008-09-01
Lettuce,7080,.048749983,2008-09-01
Lettuce,8090,.033333361,2008-09-01
Pub Meal,10,4.5854168,2008-09-01
Pub Meal,1020,.43166637,2008-09-01
Pub Meal,2030,.33458328,2008-09-01
Pub Meal,3040,.37791681,2008-09-01
Pub Meal,4050,.26541662,2008-09-01
Pub Meal,5060,.34833336,2008-09-01
Pub Meal,6070,.51749992,2008-09-01
Pub Meal,7080,.78250027,2008-09-01
Pub Meal,8090,.95458317,2008-09-01
Cigarettes,10,5.4899998,2008-09-01
Cigarettes,1020,0,2008-09-01
Cigarettes,2030,.010833263,2008-09-01
Cigarettes,3040,.039583683,2008-09-01
Cigarettes,4050,.041666508,2008-09-01
Cigarettes,5060,.037499905,2008-09-01
Cigarettes,6070,.032500267,2008-09-01
Cigarettes,7080,.034583092,2008-09-01
Cigarettes,8090,.063333511,2008-09-01
Men's socks,10,.90576923,2008-09-01
Men's socks,1020,.25807691,2008-09-01
Men's socks,2030,.32769227,2008-09-01
Men's socks,3040,.37538469,2008-09-01
Men's socks,4050,.59692311,2008-09-01
Men's socks,5060,.56384611,2008-09-01
Men's socks,6070,.93038464,2008-09-01
Men's socks,7080,1.7576923,2008-09-01
Men's socks,8090,2.7219234,2008-09-01
Lettuce,10,.65791667,2008-10-01
Lettuce,1020,.063750029,2008-10-01
Lettuce,2030,.022499979,2008-10-01
Lettuce,3040,.010416687,2008-10-01
Lettuce,4050,.029999971,2008-10-01
Lettuce,5060,.027083337,2008-10-01
Lettuce,6070,.040833354,2008-10-01
Lettuce,7080,.029583335,2008-10-01
Lettuce,8090,.051666677,2008-10-01
Pub Meal,10,4.5945835,2008-10-01
Pub Meal,1020,.39874983,2008-10-01
Pub Meal,2030,.4041667,2008-10-01
Pub Meal,3040,.32708311,2008-10-01
Pub Meal,4050,.32124996,2008-10-01
Pub Meal,5060,.34416676,2008-10-01
Pub Meal,6070,.4375,2008-10-01
Pub Meal,7080,.83416653,2008-10-01
Pub Meal,8090,.88000059,2008-10-01
Cigarettes,10,5.4899998,2008-10-01
Cigarettes,1020,0,2008-10-01
Cigarettes,2030,.007083416,2008-10-01
Cigarettes,3040,.04333353,2008-10-01
Cigarettes,4050,.042083263,2008-10-01
Cigarettes,5060,.035833359,2008-10-01
Cigarettes,6070,.028749943,2008-10-01
Cigarettes,7080,.040416718,2008-10-01
Cigarettes,8090,.082499981,2008-10-01
Men's socks,10,.91846156,2008-10-01
Men's socks,1020,.27115381,2008-10-01
Men's socks,2030,.32346153,2008-10-01
Men's socks,3040,.32115388,2008-10-01
Men's socks,4050,.63923085,2008-10-01
Men's socks,5060,.55692291,2008-10-01
Men's socks,6070,.87692308,2008-10-01
Men's socks,7080,1.9507694,2008-10-01
Men's socks,8090,2.3853846,2008-10-01
Lettuce,10,.79624999,2008-11-01
Lettuce,1020,.064583361,2008-11-01
Lettuce,2030,.042916656,2008-11-01
Lettuce,3040,.033749998,2008-11-01
Lettuce,4050,.030833364,2008-11-01
Lettuce,5060,.014166653,2008-11-01
Lettuce,6070,.019583285,2008-11-01
Lettuce,7080,.033333421,2008-11-01
Lettuce,8090,.07708323,2008-11-01
Pub Meal,10,4.5545831,2008-11-01
Pub Meal,1020,.49083376,2008-11-01
Pub Meal,2030,.33624983,2008-11-01
Pub Meal,3040,.33374977,2008-11-01
Pub Meal,4050,.36666679,2008-11-01
Pub Meal,5060,.34333324,2008-11-01
Pub Meal,6070,.54666662,2008-11-01
Pub Meal,7080,.69208336,2008-11-01
Pub Meal,8090,.96500015,2008-11-01
Cigarettes,10,5.4899998,2008-11-01
Cigarettes,1020,0,2008-11-01
Cigarettes,2030,.007083416,2008-11-01
Cigarettes,3040,.043750286,2008-11-01
Cigarettes,4050,.042083263,2008-11-01
Cigarettes,5060,.037083149,2008-11-01
Cigarettes,6070,.038333416,2008-11-01
Cigarettes,7080,.035416603,2008-11-01
Cigarettes,8090,.092916965,2008-11-01
Men's socks,10,.87,2008-11-01
Men's socks,1020,.24269235,2008-11-01
Men's socks,2030,.33846152,2008-11-01
Men's socks,3040,.46576917,2008-11-01
Men's socks,4050,.26884627,2008-11-01
Men's socks,5060,.69730759,2008-11-01
Men's socks,6070,.99500012,2008-11-01
Men's socks,7080,1.8753843,2008-11-01
Men's socks,8090,2.7515388,2008-11-01
Lettuce,10,.97208333,2008-12-01
Lettuce,1020,.066250086,2008-12-01
Lettuce,2030,.048749924,2008-12-01
Lettuce,3040,.048750043,2008-12-01
Lettuce,4050,.03791666,2008-12-01
Lettuce,5060,.045416594,2008-12-01
Lettuce,6070,.051666617,2008-12-01
Lettuce,7080,.058333397,2008-12-01
Lettuce,8090,.088333368,2008-12-01
Pub Meal,10,4.5100002,2008-12-01
Pub Meal,1020,.56083298,2008-12-01
Pub Meal,2030,.28833342,2008-12-01
Pub Meal,3040,.35333347,2008-12-01
Pub Meal,4050,.35958338,2008-12-01
Pub Meal,5060,.40124989,2008-12-01
Pub Meal,6070,.64333344,2008-12-01
Pub Meal,7080,.58749962,2008-12-01
Pub Meal,8090,1.0524998,2008-12-01
Cigarettes,10,5.4966664,2008-12-01
Cigarettes,1020,.00958395,2008-12-01
Cigarettes,2030,.014583111,2008-12-01
Cigarettes,3040,.039166451,2008-12-01
Cigarettes,4050,.044167042,2008-12-01
Cigarettes,5060,.035832882,2008-12-01
Cigarettes,6070,.025416851,2008-12-01
Cigarettes,7080,.039999962,2008-12-01
Cigarettes,8090,.10541677,2008-12-01
Men's socks,10,.87,2008-12-01
Men's socks,1020,.27269232,2008-12-01
Men's socks,2030,.30192304,2008-12-01
Men's socks,3040,.40500009,2008-12-01
Men's socks,4050,.26961529,2008-12-01
Men's socks,5060,.4888463,2008-12-01
Men's socks,6070,1.0434613,2008-12-01
Men's socks,7080,1.608077,2008-12-01
Men's socks,8090,3.1742311,2008-12-01
Lettuce,10,.87333333,2009-01-01
Lettuce,1020,.076250017,2009-01-01
Lettuce,2030,.070833385,2009-01-01
Lettuce,3040,.044583321,2009-01-01
Lettuce,4050,.033749938,2009-01-01
Lettuce,5060,.040000081,2009-01-01
Lettuce,6070,.045416594,2009-01-01
Lettuce,7080,.023750067,2009-01-01
Lettuce,8090,.050833225,2009-01-01
Pub Meal,10,4.5070834,2009-01-01
Pub Meal,1020,.53208303,2009-01-01
Pub Meal,2030,.26041698,2009-01-01
Pub Meal,3040,.36333323,2009-01-01
Pub Meal,4050,.36499977,2009-01-01
Pub Meal,5060,.43625021,2009-01-01
Pub Meal,6070,.58833313,2009-01-01
Pub Meal,7080,.64083338,2009-01-01
Pub Meal,8090,.81500006,2009-01-01
Cigarettes,10,5.4958334,2009-01-01
Cigarettes,1020,.0091667175,2009-01-01
Cigarettes,2030,.012499809,2009-01-01
Cigarettes,3040,.042500019,2009-01-01
Cigarettes,4050,.040833473,2009-01-01
Cigarettes,5060,.041666508,2009-01-01
Cigarettes,6070,.030833244,2009-01-01
Cigarettes,7080,.047500134,2009-01-01
Cigarettes,8090,.11416674,2009-01-01
Men's socks,10,.87846154,2009-01-01
Men's socks,1020,.2326923,2009-01-01
Men's socks,2030,.29730773,2009-01-01
Men's socks,3040,.42192304,2009-01-01
Men's socks,4050,.25115383,2009-01-01
Men's socks,5060,.30307698,2009-01-01
Men's socks,6070,.87423086,2009-01-01
Men's socks,7080,1.8150001,2009-01-01
Men's socks,8090,3.0765386,2009-01-01
Lettuce,10,.74458337,2009-02-01
Lettuce,1020,.13624996,2009-02-01
Lettuce,2030,.078750014,2009-02-01
Lettuce,3040,.011250019,2009-02-01
Lettuce,4050,.030416667,2009-02-01
Lettuce,5060,.03125,2009-02-01
Lettuce,6070,.042500019,2009-02-01
Lettuce,7080,.039999962,2009-02-01
Lettuce,8090,.057083368,2009-02-01
Pub Meal,10,4.5679164,2009-02-01
Pub Meal,1020,.46000051,2009-02-01
Pub Meal,2030,.3574996,2009-02-01
Pub Meal,3040,.33291674,2009-02-01
Pub Meal,4050,.32291651,2009-02-01
Pub Meal,5060,.40625,2009-02-01
Pub Meal,6070,.48583364,2009-02-01
Pub Meal,7080,.79166651,2009-02-01
Pub Meal,8090,.94291639,2009-02-01
Cigarettes,10,5.5008335,2009-02-01
Cigarettes,1020,.016666412,2009-02-01
Cigarettes,2030,.035833359,2009-02-01
Cigarettes,3040,.063333511,2009-02-01
Cigarettes,4050,.040416718,2009-02-01
Cigarettes,5060,.047083378,2009-02-01
Cigarettes,6070,.042500019,2009-02-01
Cigarettes,7080,.053332806,2009-02-01
Cigarettes,8090,.10166693,2009-02-01
Men's socks,10,.79307693,2009-02-01
Men's socks,1020,.29153842,2009-02-01
Men's socks,2030,.4653846,2009-02-01
Men's socks,3040,.34000003,2009-02-01
Men's socks,4050,.26846159,2009-02-01
Men's socks,5060,.45115376,2009-02-01
Men's socks,6070,1.1615386,2009-02-01
Men's socks,7080,2.4265385,2009-02-01
Men's socks,8090,2.9949994,2009-02-01
Lettuce,10,.70499998,2009-03-01
