date_quote_s,date_quote_e,date,date2,date4,quote_date,percentile,p,pWd,pWs,infl,inflW,item_id,period
198802,202207,226,01-11-2006,2006-11-01,200611,10,1249.094991050661,10.75988180967397,10.87625596966245,522.3851762857521,.0476323429039667,106,1988-2022
198802,202207,226,01-11-2006,2006-11-01,200611,20,1628.924991756678,14.07214431787725,14.09099113705452,498.9383735650335,.0409646247990167,106,1988-2022
198802,202207,226,01-11-2006,2006-11-01,200611,30,1988.579992175102,17.19574479237781,17.12394703339669,316.6634203167632,.0252301412608631,106,1988-2022
198802,202207,226,01-11-2006,2006-11-01,200611,40,2271.464983463287,19.88837142713601,19.61673022282775,511.3500037463382,.0437456928563051,106,1988-2022
198802,202207,226,01-11-2006,2006-11-01,200611,50,2601.099985897541,22.54454595127027,22.4713084109535,359.8931637912756,.0287824228726095,106,1988-2022
198802,202207,226,01-11-2006,2006-11-01,200611,60,3108.915010869503,27.20255197165534,26.76569340110291,363.8274241413455,.0328723482639361,106,1988-2022
198802,202207,226,01-11-2006,2006-11-01,200611,70,3652.700002133846,33.05570370785426,31.59153470935416,464.8431550245732,.0404322388524179,106,1988-2022
198802,202207,226,01-11-2006,2006-11-01,200611,80,4385.519997209311,41.07668129529338,38.03372247671359,346.9780143001117,.0330893388800177,106,1988-2022
198802,202207,226,01-11-2006,2006-11-01,200611,90,5790.010008841753,53.97728147613816,50.26365470903693,814.3524909217376,.0859112275088592,106,1988-2022
198802,202207,227,01-12-2006,2006-12-01,200612,10,1214.169992797077,10.23945990306675,10.58899707897217,398.9698296703864,.0478175755795291,106,1988-2022
198802,202207,227,01-12-2006,2006-12-01,200612,20,1662.849998280406,14.6079571749724,14.39851404071669,428.8927305082325,.0385537751824359,106,1988-2022
198802,202207,227,01-12-2006,2006-12-01,200612,30,2067.894993141294,18.47645001349156,17.85198130013305,255.6309633480851,.0243085662416433,106,1988-2022
198802,202207,227,01-12-2006,2006-12-01,200612,40,2414.689987391233,21.38401260779938,20.82140397792682,363.0082907358883,.0302611844134617,106,1988-2022
198802,202207,227,01-12-2006,2006-12-01,200612,50,2773.494987249374,24.15582465051557,23.98350034561008,258.7829333177069,.022147008090883,106,1988-2022
198802,202207,227,01-12-2006,2006-12-01,200612,60,3267.320010006428,28.94441571168136,28.0888015255332,238.9129814459011,.0194762440637533,106,1988-2022
198802,202207,227,01-12-2006,2006-12-01,200612,70,3878.38001281023,35.41406644682866,33.38114299732842,306.3242428266676,.0237289409585628,106,1988-2022
198802,202207,227,01-12-2006,2006-12-01,200612,80,4667.37497279048,43.81606487068348,40.34003219046281,289.0978566952981,.024744033135903,106,1988-2022
198802,202207,227,01-12-2006,2006-12-01,200612,90,6043.329984039068,53.46295137354173,52.24638866324676,698.8058482762426,.0688924364435479,106,1988-2022
198802,202207,228,01-01-2007,2007-01-01,200701,10,1113.964988715947,10.26422692809138,9.725557979749283,530.7517195178661,.0600135828431121,106,1988-2022
198802,202207,228,01-01-2007,2007-01-01,200701,20,1480.999997124076,13.00307328658528,12.90010332709062,271.9664569711313,.0258537508277641,106,1988-2022
198802,202207,228,01-01-2007,2007-01-01,200701,30,1881.294995620847,16.41850605802028,16.26767324926914,321.1696736514568,.0339180506980483,106,1988-2022
198802,202207,228,01-01-2007,2007-01-01,200701,40,2224.750003904104,19.05419445494772,19.22524993793922,265.3313231829088,.0258556699925521,106,1988-2022
198802,202207,228,01-01-2007,2007-01-01,200701,50,2512.539993017912,21.84741340528126,21.78184545095428,194.6859197239974,.0205378978516819,106,1988-2022
198802,202207,228,01-01-2007,2007-01-01,200701,60,2925.039985567331,26.0892225788557,25.41787426525843,135.514506418258,.0151382189703781,106,1988-2022
198802,202207,228,01-01-2007,2007-01-01,200701,70,3395.599996626377,30.76407780498266,29.49766578982235,114.5995792248868,.0116008367248241,106,1988-2022
198802,202207,228,01-01-2007,2007-01-01,200701,80,4058.860018193722,38.10586509108543,35.27542053221259,229.5906622020993,.0242081592118666,106,1988-2022
198802,202207,228,01-01-2007,2007-01-01,200701,90,5409.764925897121,47.61036323616281,47.30625823553419,454.2643919790862,.0492607178105118,106,1988-2022
198802,202207,229,01-02-2007,2007-02-01,200702,10,1115.424999788404,9.997182257502573,9.731129223393509,319.3371712521184,.0441586170968549,106,1988-2022
198802,202207,229,01-02-2007,2007-02-01,200702,20,1440.809989243746,12.43946071594837,12.5582469800429,304.6916008403059,.0332299338017492,106,1988-2022
198802,202207,229,01-02-2007,2007-02-01,200702,30,1827.244989916682,15.63376018832787,15.90777441035607,101.1419496266171,.018706824648234,106,1988-2022
198802,202207,229,01-02-2007,2007-02-01,200702,40,2159.504993706942,17.94326357569662,18.81950055024936,177.5547732424457,.0234941033074847,106,1988-2022
198802,202207,229,01-02-2007,2007-02-01,200702,50,2505.789979189634,20.85947144214879,21.76336906797951,31.13016670104116,.0125141168455229,106,1988-2022
198802,202207,229,01-02-2007,2007-02-01,200702,60,2956.124997586012,25.24944917421089,25.51582031449652,-134.1533167811576,-.0078399127771718,106,1988-2022
198802,202207,229,01-02-2007,2007-02-01,200702,70,3372.524978131056,29.43889988301089,29.28400442647398,-44.84836897318019,.0043391162276976,106,1988-2022
198802,202207,229,01-02-2007,2007-02-01,200702,80,3941.945014387369,35.36136233480647,34.41287638194626,-129.0816586610163,.0008876270022711,106,1988-2022
198802,202207,229,01-02-2007,2007-02-01,200702,90,4952.159991115332,44.36729316349374,43.27898859928246,-37.91191609343514,.0149849223307683,106,1988-2022
198802,202207,230,01-03-2007,2007-03-01,200703,10,1226.310001567006,10.21180417583673,10.67679590726038,409.3059866208932,.0505331300320222,106,1988-2022
198802,202207,230,01-03-2007,2007-03-01,200703,20,1608.664963960648,13.36504038181738,13.95102462705108,302.5188735613483,.0366555666308841,106,1988-2022
198802,202207,230,01-03-2007,2007-03-01,200703,30,2030.979996338487,17.15661390530295,17.63176066961023,414.4846231269185,.0355999431722012,106,1988-2022
198802,202207,230,01-03-2007,2007-03-01,200703,40,2422.609982788563,20.26372801308753,20.97996010494535,328.5287328995764,.0358977656542265,106,1988-2022
198802,202207,230,01-03-2007,2007-03-01,200703,50,2855.700009077787,23.93995432162774,24.55454699057736,232.3254963615909,.0242308865545056,106,1988-2022
198802,202207,230,01-03-2007,2007-03-01,200703,60,3190.614988029003,26.99334531428758,27.59089860707172,59.54906640108675,.0112795476816245,106,1988-2022
198802,202207,230,01-03-2007,2007-03-01,200703,70,3749.554980993271,32.38114489748841,32.30906935449457,84.71479053259827,.0093927149591764,106,1988-2022
198802,202207,230,01-03-2007,2007-03-01,200703,80,4526.985003978014,40.52217307768296,39.11250919330632,116.7936742160236,.0103924130827409,106,1988-2022
198802,202207,230,01-03-2007,2007-03-01,200703,90,5675.314978003502,49.57628989318619,49.1232449891686,36.10175256617367,.0064768589099913,106,1988-2022
198802,202207,231,01-04-2007,2007-04-01,200704,10,1121.430006466806,9.968779644492315,9.776275085052475,347.7573120617308,.0326496180778122,106,1988-2022
198802,202207,231,01-04-2007,2007-04-01,200704,20,1536.539994999766,12.53520358508104,13.38656455799355,449.7266798105557,.0473984522707269,106,1988-2022
198802,202207,231,01-04-2007,2007-04-01,200704,30,1943.909986659884,16.11985003660084,16.90500296180835,434.4882042394602,.0383516324775428,106,1988-2022
198802,202207,231,01-04-2007,2007-04-01,200704,40,2256.144971936941,19.37200603497331,19.52082144023734,469.0163217659574,.039974298946845,106,1988-2022
198802,202207,231,01-04-2007,2007-04-01,200704,50,2635.859987616539,22.11340865027159,22.7091126263258,314.6245967131108,.0319442504624021,106,1988-2022
198802,202207,231,01-04-2007,2007-04-01,200704,60,3192.499986618757,27.36929423705442,27.39665113514639,193.4852898586541,.0170814162047463,106,1988-2022
198802,202207,231,01-04-2007,2007-04-01,200704,70,3649.499992519617,32.17470534960739,31.38887679768959,221.2507175339852,.0160411354468124,106,1988-2022
198802,202207,231,01-04-2007,2007-04-01,200704,80,4300.419991493225,38.42437206226168,37.14176030416274,276.7783063289244,.0233538957842256,106,1988-2022
198802,202207,231,01-04-2007,2007-04-01,200704,90,5342.324996352196,49.32827727735275,46.26682298220112,205.4319815710187,.0140020620819996,106,1988-2022
198802,202207,232,01-05-2007,2007-05-01,200705,10,1182.455006428063,10.12360712417285,10.31429382177885,542.5067163727363,.0578906989460393,106,1988-2022
198802,202207,232,01-05-2007,2007-05-01,200705,20,1560.910007148981,12.77312406283454,13.57794339276734,456.1626369541045,.0488434918640905,106,1988-2022
198802,202207,232,01-05-2007,2007-05-01,200705,30,1995.499993637204,16.72682329715462,17.30173084657872,338.5296421009116,.035089984972501,106,1988-2022
198802,202207,232,01-05-2007,2007-05-01,200705,40,2308.325005114079,19.96191040371195,19.90046352284844,421.7205897715758,.0418985305948354,106,1988-2022
198802,202207,232,01-05-2007,2007-05-01,200705,50,2689.439974099398,22.656023471558,23.15833135534194,222.8100610722322,.0234627798758993,106,1988-2022
198802,202207,232,01-05-2007,2007-05-01,200705,60,3129.874985098839,26.914211831172,27.07349156055716,157.238945789868,.0216906083705908,106,1988-2022
198802,202207,232,01-05-2007,2007-05-01,200705,70,3703.755001425743,32.81129206065089,31.90268346207449,130.6915616092738,.0105083109774569,106,1988-2022
198802,202207,232,01-05-2007,2007-05-01,200705,80,4427.690005153418,40.16819677682361,38.24522391409846,206.4979496528395,.0179208675227756,106,1988-2022
198802,202207,232,01-05-2007,2007-05-01,200705,90,5533.37000232935,50.56709286448313,48.08548316484666,36.77708463510498,.0044200999985833,106,1988-2022
198802,202207,233,01-06-2007,2007-06-01,200706,10,1183.750007458031,10.09848216906539,10.30837906731176,375.1955859945156,.0376095903818623,106,1988-2022
198802,202207,233,01-06-2007,2007-06-01,200706,20,1565.140010759234,12.78937614921597,13.59825616236776,257.5560599099845,.0308618178526103,106,1988-2022
198802,202207,233,01-06-2007,2007-06-01,200706,30,2040.47999162972,17.33417612197809,17.64560778863961,369.1916800569743,.0351852240976314,106,1988-2022
198802,202207,233,01-06-2007,2007-06-01,200706,40,2461.349981158972,20.53164817407378,21.24915090200375,424.9982653593179,.0353187153209547,106,1988-2022
198802,202207,233,01-06-2007,2007-06-01,200706,50,2864.999986857176,24.2353157242178,24.74306015091133,297.3599548829952,.0307649103966696,106,1988-2022
198802,202207,233,01-06-2007,2007-06-01,200706,60,3294.449986875057,28.37724350579083,28.4389826450788,60.86155723896809,.0106280687691651,106,1988-2022
198802,202207,233,01-06-2007,2007-06-01,200706,70,3793.129971385002,33.08225451142062,32.78923962666886,77.37780518364161,.0062363989022742,106,1988-2022
198802,202207,233,01-06-2007,2007-06-01,200706,80,4569.854989796877,41.29254240688169,39.58758226345526,210.7336788867542,.0202839717814527,106,1988-2022
198802,202207,233,01-06-2007,2007-06-01,200706,90,5875.674992322922,51.29935675248271,50.90788784620236,74.725026456872,.0032429865286758,106,1988-2022
198802,202207,234,01-07-2007,2007-07-01,200707,10,1218.745018295944,10.07094915155903,10.61521236517001,469.9846867821179,.040094583670907,106,1988-2022
198802,202207,234,01-07-2007,2007-07-01,200707,20,1552.289998486638,12.68909212321159,13.48001137006213,180.9664086787961,.0200219313944672,106,1988-2022
198802,202207,234,01-07-2007,2007-07-01,200707,30,1960.444996267557,16.25315515502007,16.96294323951588,242.6543488807511,.020200625547659,106,1988-2022
198802,202207,234,01-07-2007,2007-07-01,200707,40,2269.734972625971,19.47150440127007,19.57885347382398,361.1409701814409,.026441617493731,106,1988-2022
198802,202207,234,01-07-2007,2007-07-01,200707,50,2613.689991205931,22.31006920040818,22.45654420056962,201.3427935307845,.0171970177536878,106,1988-2022
198802,202207,234,01-07-2007,2007-07-01,200707,60,3038.789989113808,26.15992677526083,26.24426599746221,118.5418827226385,.0136412888041377,106,1988-2022
198802,202207,234,01-07-2007,2007-07-01,200707,70,3528.749985605478,31.2004100936465,30.42732429329772,183.2748729415471,.0123639128703417,106,1988-2022
198802,202207,234,01-07-2007,2007-07-01,200707,80,4198.845007687807,37.50737086223671,36.39689652057132,292.6731519866735,.0238683789355036,106,1988-2022
198802,202207,234,01-07-2007,2007-07-01,200707,90,5334.419998586178,48.47585442493437,46.53259730243008,290.2716801443603,.0246253829031957,106,1988-2022
198802,202207,235,01-08-2007,2007-08-01,200708,10,1245.400018043816,10.4558073245862,10.84836370169069,294.0359245461877,.030490730754309,106,1988-2022
198802,202207,235,01-08-2007,2007-08-01,200708,20,1555.744994953275,12.76265654564486,13.54483312938828,162.5997031922452,.0195823125134211,106,1988-2022
198802,202207,235,01-08-2007,2007-08-01,200708,30,1962.809997200966,16.34302315014065,16.99355987788294,199.7152862197254,.0194127513459534,106,1988-2022
198802,202207,235,01-08-2007,2007-08-01,200708,40,2263.454988360405,19.49376453223522,19.52226743238862,369.9054766824702,.0294829528473883,106,1988-2022
198802,202207,235,01-08-2007,2007-08-01,200708,50,2599.549991160631,22.33979342592647,22.47049054902163,169.7912961128168,.0120444227707139,106,1988-2022
198802,202207,235,01-08-2007,2007-08-01,200708,60,3075.549994766712,26.72591907647438,26.59484880315722,127.3902119253762,.0112555113000781,106,1988-2022
198802,202207,235,01-08-2007,2007-08-01,200708,70,3601.139993607998,31.80203314474784,31.08261542866239,5.739633917983156,.0010178850886859,106,1988-2022
198802,202207,235,01-08-2007,2007-08-01,200708,80,4241.645001918077,37.82237005600473,36.72310437442502,191.1655067000538,.0103752152033394,106,1988-2022
198802,202207,235,01-08-2007,2007-08-01,200708,90,5344.734998553991,48.29716690519126,46.7368909624347,258.9461982977809,.0146821768068435,106,1988-2022
198802,202207,236,01-09-2007,2007-09-01,200709,10,1240.330008156598,10.37997910674312,10.81354303387343,208.7292751763016,.0220226593601183,106,1988-2022
198802,202207,236,01-09-2007,2007-09-01,200709,20,1514.990007713437,12.33640309720067,13.28343711362686,321.5747366310097,.0327516136010217,106,1988-2022
198802,202207,236,01-09-2007,2007-09-01,200709,30,1968.850021719933,16.43009991018334,17.05410014020163,374.1639644315001,.0277364502303499,106,1988-2022
198802,202207,236,01-09-2007,2007-09-01,200709,40,2299.334886103868,19.6349424214568,19.99945714403293,373.3312324853614,.0319369674896279,106,1988-2022
198802,202207,236,01-09-2007,2007-09-01,200709,50,2701.424988955259,23.15406360832276,23.30568961691461,177.6063489618537,.0134672151012865,106,1988-2022
198802,202207,236,01-09-2007,2007-09-01,200709,60,3164.075010150671,27.33550660131732,27.32717055358808,102.0017224960611,.0130306859821303,106,1988-2022
198802,202207,236,01-09-2007,2007-09-01,200709,70,3643.574989795685,32.42929600959178,31.51655413588742,-26.49391595041379,.0026410849964122,106,1988-2022
198802,202207,236,01-09-2007,2007-09-01,200709,80,4526.210000604391,41.59164806437911,39.16872067184886,273.9391467373935,.0270501786750401,106,1988-2022
198802,202207,236,01-09-2007,2007-09-01,200709,90,5853.824998825788,52.17326891672565,50.8355529330147,206.3491894747131,.0182125375598616,106,1988-2022
198802,202207,237,01-10-2007,2007-10-01,200710,10,1223.310017369688,10.09216934171855,10.65776481435751,153.0942920246162,.012048602527102,106,1988-2022
198802,202207,237,01-10-2007,2007-10-01,200710,20,1552.830007433891,12.80413523584139,13.57176079810597,234.8540472332388,.0165011430926825,106,1988-2022
198802,202207,237,01-10-2007,2007-10-01,200710,30,1960.000005036592,16.38439750386169,17.04985295733786,431.9134971243329,.0314875810545345,106,1988-2022
198802,202207,237,01-10-2007,2007-10-01,200710,40,2293.449950575829,19.55418887577252,19.96830677238177,412.7101625083014,.030513453608819,106,1988-2022
198802,202207,237,01-10-2007,2007-10-01,200710,50,2552.844978660345,21.92428403854137,22.21866160826175,382.7977038075915,.0265584513949761,106,1988-2022
198802,202207,237,01-10-2007,2007-10-01,200710,60,3033.385002464056,26.23602473305073,26.29631945176516,183.551128381805,.0108440207748117,106,1988-2022
198802,202207,237,01-10-2007,2007-10-01,200710,70,3535.07998290658,30.99696217145538,30.71634266531328,168.7436224310659,.0145348461601316,106,1988-2022
198802,202207,237,01-10-2007,2007-10-01,200710,80,4334.460003554821,38.80920074501773,37.60691445958219,372.2157559765037,.0319889747465822,106,1988-2022
198802,202207,237,01-10-2007,2007-10-01,200710,90,5489.035001277924,49.94855281332275,47.76848514223821,137.9495084431255,.0152850908321511,106,1988-2022
198802,202207,238,01-11-2007,2007-11-01,200711,10,1165.500001832843,9.860003223235253,10.12804209414753,177.4783517234027,.0107025396973768,106,1988-2022
198802,202207,238,01-11-2007,2007-11-01,200711,20,1540.860020115972,12.55914339446463,13.44935447280295,223.1284679975943,.0217200215024604,106,1988-2022
198802,202207,238,01-11-2007,2007-11-01,200711,30,2022.519998311996,17.01012235169765,17.59057110271533,464.7166959941387,.0419521389180773,106,1988-2022
198802,202207,238,01-11-2007,2007-11-01,200711,40,2323.739957600832,19.79559354350204,20.21255599628785,341.9679197133519,.0339299226830008,106,1988-2022
198802,202207,238,01-11-2007,2007-11-01,200711,50,2609.399985074997,22.64534188987454,22.65491023528739,318.5342804878019,.0283785012187536,106,1988-2022
198802,202207,238,01-11-2007,2007-11-01,200711,60,3143.37499076128,27.10823295440059,27.27971848216839,216.6750015720027,.0199573073625743,106,1988-2022
198802,202207,238,01-11-2007,2007-11-01,200711,70,3633.955004185438,31.5731621827581,31.71330517035676,138.6673296627123,.0104485441123643,106,1988-2022
198802,202207,238,01-11-2007,2007-11-01,200711,80,4412.540003418922,39.5360507403384,38.60090058934293,323.3922802843153,.0315845284010265,106,1988-2022
198802,202207,238,01-11-2007,2007-11-01,200711,90,5805.419900804758,50.47990021214355,50.671855865221,195.3539517402533,.0184797429274965,106,1988-2022
198802,202207,239,01-12-2007,2007-12-01,200712,10,1185.08999606967,10.13773001468508,10.32367242392502,421.3147584348917,.0295614760907483,106,1988-2022
198802,202207,239,01-12-2007,2007-12-01,200712,20,1570.050011873245,13.04252737114439,13.72829673346132,218.7575199466664,.0241746258524245,106,1988-2022
198802,202207,239,01-12-2007,2007-12-01,200712,30,2002.759995862842,17.02080196386669,17.4521464695863,384.0313480468467,.0345585863167344,106,1988-2022
198802,202207,239,01-12-2007,2007-12-01,200712,40,2416.729964494705,20.46700460970169,21.04138744846568,386.7065002268646,.0395180597080298,106,1988-2022
198802,202207,239,01-12-2007,2007-12-01,200712,50,2795.289984375238,23.97045142808929,24.33611637022113,380.0004434247967,.0330156901482042,106,1988-2022
198802,202207,239,01-12-2007,2007-12-01,200712,60,3287.744989991188,28.39486482704524,28.54179277596995,330.0743893327308,.030920867111206,106,1988-2022
198802,202207,239,01-12-2007,2007-12-01,200712,70,3847.525010854006,33.4946676461841,33.53156786161708,217.3642854439095,.02136610076127,106,1988-2022
198802,202207,239,01-12-2007,2007-12-01,200712,80,4680.999996870756,41.91734206740512,40.79082294445834,295.1684553394443,.0304112558087581,106,1988-2022
198802,202207,239,01-12-2007,2007-12-01,200712,90,6020.339821487665,52.15892388421344,52.27700333457324,310.8667133958079,.0319762487150683,106,1988-2022
198802,202207,240,01-01-2008,2008-01-01,200801,10,1193.000000976026,10.29501681722468,10.39349142092397,167.6283582579345,.0094218226977318,106,1988-2022
198802,202207,240,01-01-2008,2008-01-01,200801,20,1457.810004711151,12.21230062784161,12.81304163308232,157.830615947023,.0226825754270976,106,1988-2022
198802,202207,240,01-01-2008,2008-01-01,200801,30,1851.565014854074,16.3398083865759,16.18683019353193,322.8899886307772,.0315782878033133,106,1988-2022
198802,202207,240,01-01-2008,2008-01-01,200801,40,2226.37498152256,18.97407890483737,19.45977404012228,393.5637010436039,.0394718166112398,106,1988-2022
198802,202207,240,01-01-2008,2008-01-01,200801,50,2479.455011487007,21.40633877244545,21.60327922005672,369.0469348337501,.0310365909879238,106,1988-2022
198802,202207,240,01-01-2008,2008-01-01,200801,60,2983.459987074137,25.67297380632954,25.94017593527678,363.0442975030746,.0317358553838858,106,1988-2022
198802,202207,240,01-01-2008,2008-01-01,200801,70,3523.684982597828,30.8554058180307,30.75749079402885,447.873036225792,.0454908631299986,106,1988-2022
198802,202207,240,01-01-2008,2008-01-01,200801,80,4212.624987363815,37.68844978685956,36.8868105430156,366.8003461818444,.0394912163618528,106,1988-2022
198802,202207,240,01-01-2008,2008-01-01,200801,90,5451.429895341396,47.24037884885911,47.53288378578145,366.7677597841248,.0303459880897208,106,1988-2022
198802,202207,241,01-02-2008,2008-02-01,200802,10,1185.604990325868,10.70577611873159,10.3353325544449,340.6763766426593,.0232273385677217,106,1988-2022
198802,202207,241,01-02-2008,2008-02-01,200802,20,1491.009997934103,12.44106525997631,13.02272255477146,359.106178174261,.0326548439334147,106,1988-2022
198802,202207,241,01-02-2008,2008-02-01,200802,30,1914.169998899102,16.57220739754848,16.65574866565294,686.2887311261147,.0592859869484528,106,1988-2022
198802,202207,241,01-02-2008,2008-02-01,200802,40,2223.940003931522,19.31078394077485,19.45654970229953,512.8527369699441,.0512875725489721,106,1988-2022
198802,202207,241,01-02-2008,2008-02-01,200802,50,2545.589975655079,21.97232996911043,22.18471014522947,672.7139846101636,.0602264730655406,106,1988-2022
198802,202207,241,01-02-2008,2008-02-01,200802,60,3055.314998626709,26.25664644531207,26.63052554786555,687.3773633618839,.0709845918825067,106,1988-2022
198802,202207,241,01-02-2008,2008-02-01,200802,70,3578.934995532036,30.82313787972089,31.351488414919,790.21903591929,.0804930369295107,106,1988-2022
198802,202207,241,01-02-2008,2008-02-01,200802,80,4200.46000829339,36.40115244605113,36.74954259826336,798.219239457103,.0714867438460942,106,1988-2022
198802,202207,241,01-02-2008,2008-02-01,200802,90,5542.475001394749,47.79127639287617,48.56278053822462,1287.258819211274,.1110626658559113,106,1988-2022
198802,202207,242,01-03-2008,2008-03-01,200803,10,1197.259995780885,10.74207015678985,10.44266904005781,313.7421419960447,.022789028637817,106,1988-2022
198802,202207,242,01-03-2008,2008-03-01,200803,20,1486.955001756549,12.388190555037,12.98580197340925,224.9405226077215,.0195657824741318,106,1988-2022
198802,202207,242,01-03-2008,2008-03-01,200803,30,2019.609995737672,17.39134326379281,17.4593615833146,335.4471534956247,.0310543553064235,106,1988-2022
198802,202207,242,01-03-2008,2008-03-01,200803,40,2364.31497399509,19.85370330367004,20.65830132638803,447.3520240746439,.0425764430387403,106,1988-2022
198802,202207,242,01-03-2008,2008-03-01,200803,50,2703.519993573427,23.20915674959542,23.41358630696777,392.5830366599257,.0400175623407222,106,1988-2022
198802,202207,242,01-03-2008,2008-03-01,200803,60,3199.734992563725,27.14655984885758,27.74490384719684,488.4773777303053,.0477684725988183,106,1988-2022
198802,202207,242,01-03-2008,2008-03-01,200803,70,3639.369994729757,31.48014183575287,31.82685859629419,605.9230893384665,.0676053908181302,106,1988-2022
198802,202207,242,01-03-2008,2008-03-01,200803,80,4370.000009745359,38.53252755466383,38.15226917411201,514.3149391995394,.0519463456790845,106,1988-2022
198802,202207,242,01-03-2008,2008-03-01,200803,90,5633.164998739958,49.63691362168174,49.18681767472299,820.3467335362802,.0779329795857109,106,1988-2022
198802,202207,243,01-04-2008,2008-04-01,200804,10,1189.440003119409,10.65853734064149,10.37441040005069,443.2870062766597,.0374800462780058,106,1988-2022
198802,202207,243,01-04-2008,2008-04-01,200804,20,1491.525007531047,12.40540016349405,13.03675588723854,385.5249796528369,.0276217261234706,106,1988-2022
198802,202207,243,01-04-2008,2008-04-01,200804,30,1990.774980679154,17.15006268239813,17.15612031720229,495.1603760011494,.0405373524645256,106,1988-2022
198802,202207,243,01-04-2008,2008-04-01,200804,40,2272.920003294945,19.66977237531682,19.71267046028515,401.6544687154237,.0405956514222794,106,1988-2022
198802,202207,243,01-04-2008,2008-04-01,200804,50,2622.659997373819,22.79743728821632,22.72559261028073,414.7841189289466,.0357952403123818,106,1988-2022
198802,202207,243,01-04-2008,2008-04-01,200804,60,3046.65997838974,26.63331833103439,26.28781244152924,447.3202140827198,.041186086393509,106,1988-2022
198802,202207,243,01-04-2008,2008-04-01,200804,70,3593.259988814592,31.62679207371548,31.13390046753921,414.7210013295989,.0455822287849514,106,1988-2022
198802,202207,243,01-04-2008,2008-04-01,200804,80,4255.470027625561,37.93133061251137,36.89337092707865,331.7045007483102,.0343332563779768,106,1988-2022
198802,202207,243,01-04-2008,2008-04-01,200804,90,5517.334996640682,49.2855142026674,48.07670776138548,649.2035346047487,.0617444971894656,106,1988-2022
198802,202207,244,01-05-2008,2008-05-01,200805,10,1205.749999858439,10.83949832065264,10.48738579600467,388.6260563274845,.0224705862485735,106,1988-2022
198802,202207,244,01-05-2008,2008-05-01,200805,20,1508.475006654859,12.61188719933853,13.14831477127154,462.2814342030324,.0237187806660586,106,1988-2022
198802,202207,244,01-05-2008,2008-05-01,200805,30,1942.172002598643,16.95562276185956,16.80549411012908,529.1297201998532,.0370082902427384,106,1988-2022
198802,202207,244,01-05-2008,2008-05-01,200805,40,2289.329919546843,19.86441903299419,19.89746484626085,483.0937247723341,.0386519371165264,106,1988-2022
198802,202207,244,01-05-2008,2008-05-01,200805,50,2646.530007332563,22.50101762195118,22.99508585044532,540.8138868995593,.0448118000280147,106,1988-2022
198802,202207,244,01-05-2008,2008-05-01,200805,60,3162.839984893799,27.31563530676067,27.19457828387385,624.1576340631582,.0442478730728908,106,1988-2022
198802,202207,244,01-05-2008,2008-05-01,200805,70,3669.364998966455,32.13954523182474,31.62929517752491,573.3368328670622,.0441373245876093,106,1988-2022
198802,202207,244,01-05-2008,2008-05-01,200805,80,4393.369999319315,39.38242521870416,37.85138195334002,335.0379221374169,.029234493979402,106,1988-2022
198802,202207,244,01-05-2008,2008-05-01,200805,90,5699.430001974106,50.31487938226201,49.60593075386714,598.5217596156872,.0501993519089581,106,1988-2022
198802,202207,245,01-06-2008,2008-06-01,200806,10,1209.250000573695,10.8596843034029,10.56602196148015,479.4659882085398,.0353066293073425,106,1988-2022
198802,202207,245,01-06-2008,2008-06-01,200806,20,1568.465009599924,13.40758924745023,13.60835979835247,606.4062926569022,.041841171419037,106,1988-2022
198802,202207,245,01-06-2008,2008-06-01,200806,30,2016.820000424981,17.36040321318433,17.40249583104742,548.1237607076764,.0412600641366225,106,1988-2022
198802,202207,245,01-06-2008,2008-06-01,200806,40,2504.660003125668,21.0303230707068,21.71257520257495,623.3242548478302,.0548723876573263,106,1988-2022
198802,202207,245,01-06-2008,2008-06-01,200806,50,2929.060002237558,24.6541520911851,25.38674884880311,644.5893680574954,.0535361984776728,106,1988-2022
198802,202207,245,01-06-2008,2008-06-01,200806,60,3425.709988743067,29.60009992792038,29.46013611272792,691.1043753148988,.0549716464047378,106,1988-2022
198802,202207,245,01-06-2008,2008-06-01,200806,70,3870.914991408587,33.73669058445375,33.41762041847687,618.1713037949521,.0522277402005784,106,1988-2022
198802,202207,245,01-06-2008,2008-06-01,200806,80,4765.330004930496,41.59846733813174,41.28655510849785,389.8557588589028,.0371430783920914,106,1988-2022
198802,202207,245,01-06-2008,2008-06-01,200806,90,6104.299989849329,51.66203066299204,52.99076069821604,612.4701949651353,.0536922700066498,106,1988-2022
198802,202207,246,01-07-2008,2008-07-01,200807,10,1205.349990434945,10.84804508031812,10.50749351549894,400.794486887753,.0282801572218432,106,1988-2022
198802,202207,246,01-07-2008,2008-07-01,200807,20,1524.635009467602,12.80023022624664,13.25973143600277,765.3861740516732,.0550226428965743,106,1988-2022
198802,202207,246,01-07-2008,2008-07-01,200807,30,1998.739971384406,17.11132026120322,17.30340582309873,900.664576026611,.0661764232354471,106,1988-2022
198802,202207,246,01-07-2008,2008-07-01,200807,40,2308.510015696287,20.07241151784547,20.07107050641207,742.0657538576052,.0640105201371171,106,1988-2022
198802,202207,246,01-07-2008,2008-07-01,200807,50,2693.669987887144,23.06285976833897,23.41201388029731,782.348954374902,.069332547481963,106,1988-2022
198802,202207,246,01-07-2008,2008-07-01,200807,60,3123.489980518818,26.88067347469041,26.89699621259933,859.4855316739995,.0660094488875984,106,1988-2022
