date,quote_date,period,group,p,pWd,pWs,infl,inflW
217,200602,1988-2022,Middle,2460.839987374842,22.00670398988586,21.04830992480856,251.2641669629375,.0226690305730699
217,200602,1988-2022,Top,3682.624999731779,34.04658953410884,31.71927359613862,295.223477792347,.0240112073410106
218,200603,1988-2022,,5809.110003918409,53.60719095426612,50.3911920512619,691.6383263655007,.0741962571969452
218,200603,1988-2022,Bottom,1619.595009426276,13.78360562734694,13.99686775979353,97.8549436336228,.0109581747154455
218,200603,1988-2022,Middle,2501.032488577068,22.02089230775891,21.46606202944531,144.6575880225282,.0176571876786227
218,200603,1988-2022,Top,3763.754993408918,33.88195752740527,32.5552473240823,202.0035056111131,.02080229351994
219,200604,1988-2022,,5669.944984138012,51.29259001370519,49.39792580952053,837.8795977099799,.089722985770095
219,200604,1988-2022,Bottom,1580.316666342318,13.87786831776612,13.63586292451752,134.6015575778438,.0113763939035607
219,200604,1988-2022,Middle,2414.38747587055,21.27691717167909,20.6729776346765,159.9247894686414,.0145989884788378
219,200604,1988-2022,Top,3630.456663658222,32.54565792802411,31.38915680645732,214.0162531194316,.0181495272939098
220,200605,1988-2022,,5822.639994174242,54.52086508716457,50.69128025724785,3241.668129619211,.3032028241359512
220,200605,1988-2022,Bottom,1599.545003764331,13.59714089308788,13.82732401562195,442.518550803167,.0393868980710579
220,200605,1988-2022,Middle,2413.297486133873,21.32000375234929,20.75672085555561,729.8253748216666,.0665640916673738
220,200605,1988-2022,Top,3704.175000295043,33.45820008297839,32.08459075479186,1413.53101603939,.1307258928382756
221,200606,1988-2022,,5856.039969116449,52.1311065221671,51.02959076029947,997.2931185737252,.1007285591895197
221,200606,1988-2022,Bottom,1611.00166687121,13.68565827273414,13.88345662119294,405.7581764209317,.032724388216972
221,200606,1988-2022,Middle,2445.722477331758,21.07495380197361,21.04761043978215,151.3890168542275,.0131168600032652
221,200606,1988-2022,Top,3719.963322669268,33.47505237647177,32.18808818187487,348.1346603890415,.0260590801839271
222,200607,1988-2022,,5159.934995532036,46.23599039227702,44.11459264258156,914.1269481013296,.0877004814033171
222,200607,1988-2022,Bottom,1559.964998789132,13.39572358172154,13.39074155344861,384.3027128643977,.0328638179534361
222,200607,1988-2022,Middle,2393.837486699224,20.55402457642776,20.44219542450446,221.0245220754587,.0198008493326824
222,200607,1988-2022,Top,3407.73832676808,29.90267243620474,29.16693161963485,269.7092710683743,.0220375041251373
223,200608,1988-2022,,5719.214973449707,51.76525749801658,50.41491926356684,875.2512634033337,.0940227305882217
223,200608,1988-2022,Bottom,1577.096666328609,13.55156091201934,13.69243068894139,368.1313322653295,.0321987465093419
223,200608,1988-2022,Middle,2433.57999458909,20.74822061108716,20.99626924637414,248.8717571104644,.0238211695009909
223,200608,1988-2022,Top,3608.486661175887,32.07140890252776,31.45144476050821,357.5828890985576,.0315467042928124
224,200609,1988-2022,,5820.089984059334,53.99682513531297,50.21868617989821,926.0697789897677,.0924935804489451
224,200609,1988-2022,Bottom,1616.881665555139,13.87379249428826,13.96675641618397,411.0340932505399,.0317111376778788
224,200609,1988-2022,Middle,2489.992495507002,21.66769796256267,21.46137010592793,329.809453789494,.0292813721436573
224,200609,1988-2022,Top,3739.833333025376,33.85870183482378,32.23059460916556,416.3659961219916,.032204542214951
225,200610,1988-2022,,5750.239970624447,52.40212459932081,49.87252518435707,914.4402905134484,.0926198176530306
225,200610,1988-2022,Bottom,1623.328336559236,13.97555059112104,14.04511101003542,460.8164183341917,.0380084313210697
225,200610,1988-2022,Middle,2463.852484442294,21.47904833649227,21.28449066715257,319.5517571613891,.0318877794823607
225,200610,1988-2022,Top,3677.318327526251,33.27888046765778,31.7478204354605,305.6288206497508,.0297274227909554
226,200611,1988-2022,,5790.010008841753,53.97728147613816,50.26365470903693,814.3524909217376,.0859112275088592
226,200611,1988-2022,Bottom,1622.199991660814,14.00925697330968,14.03039804670455,445.9956567225163,.0379423696546155
226,200611,1988-2022,Middle,2436.282484680414,21.21645868920314,21.04401931689063,435.6215837688069,.0362640578644573
226,200611,1988-2022,Top,3715.711670070887,33.77831232493433,32.13031686239022,391.8828644886768,.0354646419987906
227,200612,1988-2022,,6043.329984039068,53.46295137354173,52.24638866324676,698.8058482762426,.0688924364435479
227,200612,1988-2022,Bottom,1648.304994739592,14.44128903051023,14.2798308066073,361.1645078422346,.0368933056678694
227,200612,1988-2022,Middle,2594.092487320304,22.76991862915747,22.40245216176845,310.8956120267976,.0262040962521723
227,200612,1988-2022,Top,3937.691665202379,36.05818234306449,33.93665890444148,278.1116936559556,.022649739386073
228,200701,1988-2022,,5409.764925897121,47.61036323616281,47.30625823553419,454.2643919790862,.0492607178105118
228,200701,1988-2022,Bottom,1492.086660486956,13.22860209089898,12.96444485203635,374.6292833801514,.0399284614563082
228,200701,1988-2022,Middle,2368.644998461008,20.45080393011449,20.50354769444675,230.0086214534531,.023196783922117
228,200701,1988-2022,Top,3459.833333462477,31.65305515830793,30.06365352909779,159.9015826150814,.016982404969023
229,200702,1988-2022,,4952.159991115332,44.36729316349374,43.27898859928246,-37.91191609343514,.0149849223307683
229,200702,1988-2022,Bottom,1461.159992982944,12.6901343872596,12.73238353793082,241.7235739063472,.032031791848946
229,200702,1988-2022,Middle,2332.647486448288,19.4013675089227,20.29143480911443,104.3424699717434,.0180041100765038
229,200702,1988-2022,Top,3423.531663368145,30.01657046400942,29.73756704097226,-102.6944481384514,-.0008710565157344
230,200703,1988-2022,,5675.314978003502,49.57628989318619,49.1232449891686,36.10175256617367,.0064768589099913
230,200703,1988-2022,Bottom,1621.984987288713,13.57781948765235,14.0865270679739,375.4364944363867,.0409295466117025
230,200703,1988-2022,Middle,2639.154995933175,22.10184116735763,22.76725354776136,280.4271146305837,.030064326104366
230,200703,1988-2022,Top,3822.384991000096,33.29888776315298,33.00415905162421,87.01917704990289,.0103548919078473
231,200704,1988-2022,,5342.324996352196,49.32827727735275,46.26682298220112,205.4319815710187,.0140020620819996
231,200704,1988-2022,Bottom,1533.959996042152,12.87461108872473,13.35594753495146,410.6573987039155,.039466567608694
231,200704,1988-2022,Middle,2446.00247977674,20.74270734262245,21.11496703328157,391.8204592395341,.0359592747046236
231,200704,1988-2022,Top,3714.139990210533,32.6561238829745,31.97576274566624,230.5047712405212,.0188254824785948
232,200705,1988-2022,,5533.37000232935,50.56709286448313,48.08548316484666,36.77708463510498,.0044200999985833
232,200705,1988-2022,Bottom,1579.621669071416,13.20785149472067,13.73132268704163,445.7329984759174,.0472747252608769
232,200705,1988-2022,Middle,2498.882489606738,21.30896693763498,21.52939743909519,322.265325421904,.0326806552353673
232,200705,1988-2022,Top,3753.773330559333,33.29790022288216,32.40713297891003,164.8094856839938,.0167065956236077
233,200706,1988-2022,,5875.674992322922,51.29935675248271,50.90788784620236,74.725026456872,.0032429865286758
233,200706,1988-2022,Bottom,1596.456669948995,13.40734481341982,13.85074767277304,333.9811086538248,.034552210777368
233,200706,1988-2022,Middle,2663.174984008074,22.38348194914579,22.99610552645754,361.1791101211566,.0330418128588121
233,200706,1988-2022,Top,3885.811649352312,34.25068014136438,33.60526817840097,116.3243471031213,.012382813150964
234,200707,1988-2022,,5334.419998586178,48.47585442493437,46.53259730243008,290.2716801443603,.0246253829031957
234,200707,1988-2022,Bottom,1577.160004350046,13.00439880993023,13.68605565824934,297.8684814472217,.0267723802043444
234,200707,1988-2022,Middle,2441.712481915951,20.89078680083912,21.0176988371968,281.2418818561127,.0218193176237094
234,200707,1988-2022,Top,3588.794994135698,31.62256924371468,31.02282893711041,198.1633025502864,.0166245268699943
235,200708,1988-2022,,5344.734998553991,48.29716690519126,46.7368909624347,258.9461982977809,.0146821768068435
235,200708,1988-2022,Bottom,1587.985003399352,13.1871623401239,13.79558556965397,218.7836379860528,.0231619315378945
235,200708,1988-2022,Middle,2431.502489760518,20.91677897908085,20.99637899070513,269.8483863976435,.0207636878090511
235,200708,1988-2022,Top,3639.444996764263,32.11677409240898,31.46685620208154,108.0984508478044,.0075495371973678
236,200709,1988-2022,,5853.824998825788,52.17326891672565,50.8355529330147,206.3491894747131,.0182125375598616
236,200709,1988-2022,Bottom,1574.723345863322,13.04882737137571,13.71702676256731,301.4893254129371,.0275035743971633
236,200709,1988-2022,Middle,2500.379937529564,21.39450301488978,21.65257338047377,275.4687907236075,.0227020912954572
236,200709,1988-2022,Top,3777.953333516916,33.78548355842941,32.67081512044145,116.4823177610136,.0142406498845276
237,200710,1988-2022,,5489.035001277924,49.94855281332275,47.76848514223821,137.9495084431255,.0152850908321511
237,200710,1988-2022,Bottom,1578.713343280057,13.09356736047387,13.75979285660045,273.2872787940626,.020012442224773
237,200710,1988-2022,Middle,2423.147464618087,20.73923645715695,21.09348419032176,397.7539331579464,.0285359525018976
237,200710,1988-2022,Top,3634.308329641819,32.01406254984128,31.53985885888687,241.5035022631249,.0191226138938418
238,200711,1988-2022,,5805.419900804758,50.47990021214355,50.671855865221,195.3539517402533,.0184797429274965
238,200711,1988-2022,Bottom,1576.293340086937,13.14308965646584,13.72265588988861,288.4411719050452,.0247915667059715
238,200711,1988-2022,Middle,2466.569971337914,21.22046771668829,21.43373311578762,330.2511001005769,.0311542119508772
238,200711,1988-2022,Top,3729.95666612188,32.73914862583236,32.53130808062269,226.2448705063434,.020663459958655
239,200712,1988-2022,,6020.339821487665,52.15892388421344,52.27700333457324,310.8667133958079,.0319762487150683
239,200712,1988-2022,Bottom,1585.966667935252,13.40035311656538,13.83470520899088,341.3678754761349,.0294315627533024
239,200712,1988-2022,Middle,2606.009974434972,22.21872801889549,22.68875190934341,383.3534718258306,.036266874928117
239,200712,1988-2022,Top,3938.756665905317,34.60229151354482,34.28806119401512,280.8690433720282,.0275660745604114
240,200801,1988-2022,,5451.429895341396,47.24037884885911,47.53288378578145,366.7677597841248,.0303459880897208
240,200801,1988-2022,Bottom,1500.79167351375,12.94904194388073,13.13112108251274,216.1163209452449,.0212275619760476
240,200801,1988-2022,Middle,2352.914996504784,20.19020883864141,20.5315266300895,381.305317938677,.0352542037995818
240,200801,1988-2022,Top,3573.25665234526,31.40560980373994,31.19482575744041,392.572559970237,.0389059782919124
241,200802,1988-2022,,5542.475001394749,47.79127639287617,48.56278053822462,1287.258819211274,.1110626658559113
241,200802,1988-2022,Bottom,1530.261662386358,13.2396829254188,13.3379345916231,462.0237619810117,.0383893898165297
241,200802,1988-2022,Middle,2384.764989793301,20.64155695494264,20.8206299237645,592.7833607900538,.0557570228072564
241,200802,1988-2022,Top,3611.570000817379,31.16031225702803,31.5771855203493,758.6052129127589,.0743214575527039
242,200803,1988-2022,,5633.164998739958,49.63691362168174,49.18681767472299,820.3467335362802,.0779329795857109
242,200803,1988-2022,Bottom,1567.941664425035,13.50720132520655,13.62927753226055,291.3766060331303,.0244697221394574
242,200803,1988-2022,Middle,2533.917483784258,21.53143002663273,22.0359438166779,419.9675303672848,.0412970026897312
242,200803,1988-2022,Top,3736.368332346281,32.38640974642476,32.57467720586768,536.2384687561038,.055773403032011
243,200804,1988-2022,,5517.334996640682,49.2855142026674,48.07670776138548,649.2035346047487,.0617444971894656
243,200804,1988-2022,Bottom,1557.246663776537,13.40466672884456,13.52242886816384,441.3241206435487,.0352130416220007
243,200804,1988-2022,Middle,2447.790000334382,21.23360483176657,21.21913153528294,408.2192938221851,.0381954458673306
243,200804,1988-2022,Top,3631.796664943298,32.06381367242042,31.4383612787157,397.9152387202096,.0403671905188124
244,200805,1988-2022,,5699.430001974106,50.31487938226201,49.60593075386714,598.5217596156872,.0501993519089581
244,200805,1988-2022,Bottom,1552.132336370647,13.46900276061691,13.48039822580176,460.0124035767901,.0277325523857902
244,200805,1988-2022,Middle,2467.929963439703,21.18271832747268,21.44627534835308,511.9538058359467,.0417318685722705
244,200805,1988-2022,Top,3741.858327726523,32.94586858576319,32.22508513824626,510.8441296892124,.0392065638799674
245,200806,1988-2022,,6104.299989849329,51.66203066299204,52.99076069821604,612.4701949651353,.0536922700066498
245,200806,1988-2022,Bottom,1598.1783368662,13.87589225467915,13.85895919696001,544.6653471910395,.0394692882876673
245,200806,1988-2022,Middle,2716.860002681613,22.84223758094595,23.54966202568903,633.9568114526628,.0542042930674995
245,200806,1988-2022,Top,4020.65166169405,34.97841928350196,34.72143721323422,566.3771459895846,.0481141549991359
246,200807,1988-2022,,5573.175000160933,48.46528454299551,48.54487613204401,565.7277465346851,.0591003290131766
246,200807,1988-2022,Bottom,1576.241657095651,13.58653185592266,13.69021025820014,688.9484123220124,.0498264077846216
246,200807,1988-2022,Middle,2501.090001791716,21.56763564309222,21.74154219335469,762.2073541162536,.0666715338095401
246,200807,1988-2022,Top,3655.118329137564,32.058630045678,31.54402792620628,681.4041384538237,.0540863012493228
247,200808,1988-2022,,5518.459999352694,48.77867026231252,48.31010176113341,725.6315758277196,.0772367607624744
247,200808,1988-2022,Bottom,1604.516661244134,13.86216701994029,14.04490611033786,825.9573034224255,.0648900955438876
247,200808,1988-2022,Middle,2498.087500527501,21.72796834947076,21.8074788038648,883.8124665257055,.0813918025560838
247,200808,1988-2022,Top,3698.489989588658,32.58832484737892,32.16963704868491,706.7505765788761,.0647301014772665
248,200809,1988-2022,,5744.695003956556,50.35221264034044,49.60709999606479,767.0717723842245,.0678502346745518
248,200809,1988-2022,Bottom,1622.07165679584,13.97224670850361,14.1773523716159,745.8302922391644,.0577471457982786
248,200809,1988-2022,Middle,2546.540002986789,21.71136388595914,22.17725886219705,770.2389192178089,.0694801475090969
248,200809,1988-2022,Top,3805.949989169836,33.55309147804898,32.94450584242198,705.9990832036419,.056898869011358
249,200810,1988-2022,,5661.450001984835,50.03329727880191,49.21803194948006,843.3620201831218,.0736917266904129
249,200810,1988-2022,Bottom,1611.96500164022,13.87368928016319,14.08956304443806,685.6156156223733,.0538832386168148
249,200810,1988-2022,Middle,2516.332501500845,21.67891803884413,21.94982253649505,697.2356525940995,.0638987322076048
249,200810,1988-2022,Top,3726.041663179795,32.55073996800153,32.27753066788622,696.4457323185343,.0581677934267191
250,200811,1988-2022,,5666.864997237921,50.1411040314706,49.14801867597271,715.4489278153051,.0549310756800878
250,200811,1988-2022,Bottom,1597.62666537116,13.67106498640108,13.93454045658776,659.9014352502612,.0502258170459603
250,200811,1988-2022,Middle,2503.899992033839,21.58075579535216,21.81916979387461,760.050698347186,.060615260584342
250,200811,1988-2022,Top,3762.819990138213,33.09615566847302,32.6018712776325,743.6419268749887,.0607743242920833
251,200812,1988-2022,,6054.644979774952,52.1112896775594,52.39622510364279,819.503195467405,.06766702607365
251,200812,1988-2022,Bottom,1594.763335600495,13.81620112496118,13.95727413378578,629.3790223785132,.0419378383166228
251,200812,1988-2022,Middle,2574.742516882718,21.92192458873615,22.47798023578071,705.9300148168404,.0573129322377781
251,200812,1988-2022,Top,3927.96666392684,34.17544510661779,34.07507120125229,757.3176557780243,.0594153276289641
252,200901,1988-2022,,5581.009972602129,47.44143297197297,48.5796084102476,827.4242700077593,.0722988145062118
252,200901,1988-2022,Bottom,1544.310010304054,13.44512853614287,13.47063666080552,842.9350436509898,.055444024441158
252,200901,1988-2022,Middle,2445.50749579072,20.9364876752079,21.36749453895027,798.3757864014478,.0625748127403654
252,200901,1988-2022,Top,3617.118338445822,31.87826994468924,31.32055203412892,933.0547435441986,.0739708040115753
253,200902,1988-2022,,5825.489989727736,46.23403490497731,51.82110149657819,1010.409621713916,.0808774638726391
253,200902,1988-2022,Bottom,1641.291678552826,14.03051545245883,14.38183083522017,1162.653386720922,.0829968685960315
253,200902,1988-2022,Middle,2616.582506462932,21.08316938683856,22.89412777965481,1055.470901963417,.0772433689250818
253,200902,1988-2022,Top,3769.533334821463,31.10854913779379,33.05197364939765,1001.913143136092,.0748966731749382
254,200903,1988-2022,,6067.984994679689,48.02993886906188,53.73764634062536,838.6371190426871,.0674579740370973
254,200903,1988-2022,Bottom,1656.50333421429,14.23291845272373,14.53452529002485,994.6631818951573,.074833287634912
254,200903,1988-2022,Middle,2757.099986478686,21.99586770794122,24.06555831835431,1048.96681291284,.0772255753217905
254,200903,1988-2022,Top,3948.569999148448,32.48372673266567,34.55160114826867,978.0118962691631,.075053281157769
255,200904,1988-2022,,6134.090016901493,48.33418860298116,54.38291126512922,1363.118002352712,.130256350378545
255,200904,1988-2022,Bottom,1628.075006306171,14.04277198666629,14.29974966847415,810.8035917296851,.0599297321633306
255,200904,1988-2022,Middle,2660.937499046326,21.7984208666021,23.28661708236905,905.3709055631771,.0725555977653016
255,200904,1988-2022,Top,3892.53333123525,32.37542473854652,34.05511438625399,1054.74066453365,.0904670101787512
256,200905,1988-2022,,6250.430025875568,49.57345896016341,55.35780494124629,1395.85815857281,.1338567592192703
256,200905,1988-2022,Bottom,1646.92166531086,14.1378090599513,14.51287714081506,784.9181027927747,.0659833450753619
256,200905,1988-2022,Middle,2716.6875038445,22.2594754746533,23.79700716474326,910.3805585211376,.076909033907782
256,200905,1988-2022,Top,4005.498338699341,33.22298054699786,35.03693950315937,1018.927710627031,.09439624332911
257,200906,1988-2022,,6463.025015056133,51.30240635445807,57.16547764651477,1345.372823439538,.1344106458991519
257,200906,1988-2022,Bottom,1653.685017809272,14.13824156834744,14.57416873571735,743.3315394989526,.064568795238453
257,200906,1988-2022,Middle,2803.357498168945,22.44035054376582,24.51850420903065,711.1021430057008,.0602851436210585
257,200906,1988-2022,Top,4134.394986629486,34.04048670766255,36.15514431866662,943.7217846356967,.0860938446750173
258,200907,1988-2022,,6009.925000727177,46.96767132414971,53.39363618893549,1315.351480431855,.1257165621741478
258,200907,1988-2022,Bottom,1601.894988670945,14.0122887204634,14.11528824650062,678.4397619563,.0608120334422892
258,200907,1988-2022,Middle,2695.059989020228,21.65797348838532,23.58618166384986,668.2221758193919,.0541633436996563
258,200907,1988-2022,Top,3866.926672637463,32.07326385751367,33.83132882117449,896.9154151103188,.0837427803733135
259,200908,1988-2022,,6104.425001293421,47.64460381632671,53.91541458386928,1114.19695536606,.094791706802198
259,200908,1988-2022,Bottom,1645.126672809323,13.85335280878159,14.42349975239873,430.3660997136224,.0288545731601365
259,200908,1988-2022,Middle,2729.110005483031,21.85149663611082,23.81328232382657,602.5035631028004,.0467068551569696
259,200908,1988-2022,Top,3907.083334505558,32.54691215173807,34.0512725696899,943.2258621789515,.0832502343419037
260,200909,1988-2022,,6532.805010735989,52.50459126662463,57.39712894742843,1153.523849905469,.1156599339144577
260,200909,1988-2022,Bottom,1663.123340224226,14.16002281246862,14.53597492885698,397.875471333585,.0294659645165135
260,200909,1988-2022,Middle,2790.6700014323,22.46633900573943,24.36164204686065,594.6460713719716,.0490584834736296
260,200909,1988-2022,Top,4117.838322351377,34.29848865539922,35.76085104389737,864.1864893002397,.0775321553098252
261,200910,1988-2022,,6552.149997264147,52.49892694957089,57.38341469864827,995.6315982155502,.084427722309556
261,200910,1988-2022,Bottom,1639.921677052975,14.0049011244167,14.35561141809255,515.124713225426,.0422262902588386
261,200910,1988-2022,Middle,2758.012502789497,22.17649317812175,24.07791964389617,670.0469407602213,.0530791539331403
261,200910,1988-2022,Top,4007.481672465801,33.43548305868171,34.83870953212803,811.4795441331808,.0676505644851773
262,200911,1988-2022,,6907.819998681545,57.00917494378518,60.41506899707019,938.6095420704805,.0853804147299115
262,200911,1988-2022,Bottom,1660.484999597073,14.25585535494611,14.50513113623795,463.5463147181629,.040803714600429
262,200911,1988-2022,Middle,2744.084987252951,22.02983750455314,23.91325906538987,506.9222076912411,.0447802137364306
262,200911,1988-2022,Top,4099.643327047427,33.9996599604298,35.66984172099425,708.9323861442002,.0649407349498953
263,200912,1988-2022,,7223.925000727177,59.65859205194283,63.11806970112957,1002.99639942823,.0899143340757291
263,200912,1988-2022,Bottom,1672.068334182103,14.41691586792391,14.56106160777078,557.289381318454,.0438421306873806
263,200912,1988-2022,Middle,2899.767484426498,23.48408018151531,25.22422448298312,663.956036203308,.0519997570563646
263,200912,1988-2022,Top,4388.084987719853,36.93866711090474,37.91444637882523,701.4012900724387,.0609705838714945
264,201001,1988-2022,,6360.579994678497,51.01892571046483,55.57468018902,861.6899762637331,.068835708813566
264,201001,1988-2022,Bottom,1647.096668337782,14.21155399177223,14.43285531086925,457.5309422662637,.0426208439417527
264,201001,1988-2022,Middle,2675.732494294643,22.30266667914111,23.4070293676923,648.8918310584268,.0578850460332205
264,201001,1988-2022,Top,4052.756666501363,33.57253722012198,35.58906244230457,607.9173674237003,.0557261035696778
265,201002,1988-2022,,6701.164987325668,51.35754075204022,58.29357532411814,737.4350918456912,.0544950440598768
265,201002,1988-2022,Bottom,1736.239965791504,14.36279778702495,15.16569404994758,445.6002772776022,.0419936256146608
265,201002,1988-2022,Middle,2798.190004050732,21.80071123316884,24.31517724427977,403.632742575428,.0352082500364475
265,201002,1988-2022,Top,4156.273322353761,32.60225203761365,36.03207679527501,487.2717839093336,.0418941874958515
266,201003,1988-2022,,6884.784923732281,53.54309680173174,59.78289772517746,928.718890203163,.0763500268669759
266,201003,1988-2022,Bottom,1776.291659603516,14.5688848477439,15.48341222345092,606.2582428460397,.0514834100286521
266,201003,1988-2022,Middle,3019.959991782904,22.45143637541332,26.29884846229106,494.6865929508931,.0440486870885195
266,201003,1988-2022,Top,4347.07332265377,33.80598626225643,37.5979741072515,693.0140710882066,.0594424989066056
267,201004,1988-2022,,6561.15498483181,50.23370008124039,57.13274190138327,613.9477547578281,.0458808265759103
267,201004,1988-2022,Bottom,1727.186642547448,14.37043642883267,15.00649192424802,528.3963368216064,.0473055899448506
267,201004,1988-2022,Middle,2822.454998150468,22.18470966361929,24.50510001918883,547.55970343831,.0509155963962939
267,201004,1988-2022,Top,4161.333337128162,33.14508085643562,36.04133359362216,658.957598709579,.057263656447238
268,201005,1988-2022,,6629.734982311726,50.83288318454288,57.67701665608911,478.6144496290945,.0375980909674354
268,201005,1988-2022,Bottom,1756.849997729063,14.69209216571956,15.26004082632911,622.2461231052876,.0536238006392675
268,201005,1988-2022,Middle,2799.00248876214,22.05770597077208,24.36264067169395,455.7252152182627,.0412161288912785
268,201005,1988-2022,Top,4222.3883202672,33.39230119010123,36.61195394695581,503.2998485165687,.0466565362963252
269,201006,1988-2022,,6929.179971218109,53.72785256779753,60.50666341121541,516.7953760712408,.039753995339197
269,201006,1988-2022,Bottom,1743.22334198157,14.39742684280888,15.18078860843283,457.8854014049284,.0395094900686672
269,201006,1988-2022,Middle,2822.942481130362,21.96423865464749,24.53642161915195,424.1080341860652,.038295880149235
269,201006,1988-2022,Top,4369.516673386097,34.36013651751758,37.82371428996945,464.3278296876815,.0415869601126625
270,201007,1988-2022,,6331.009963333607,22.72664092015475,55.41042981861392,635.4914648531121,.0429111363567927
270,201007,1988-2022,Bottom,1724.765004257361,7.076081769890152,15.0141948327558,519.6818471362349,.0447395149461348
270,201007,1988-2022,Middle,2755.222481817007,10.25247007526923,24.02227205174859,503.7137080857065,.0479622233237933
270,201007,1988-2022,Top,4042.895015041033,14.72952084755525,34.9888419820151,464.9968561939507,.0370335539690435
271,201008,1988-2022,,6981.924981534481,18.5923682654975,60.58134295005584,629.2990627116524,.0531917015580348
271,201008,1988-2022,Bottom,1766.203337545196,5.874787177657709,15.39125371498327,678.1117107292326,.0593815085004887
271,201008,1988-2022,Middle,2807.149994641542,8.409224106406327,24.45089507923694,569.9278038824559,.0519920938298242
271,201008,1988-2022,Top,4170.978329141934,12.27620970609132,36.19019442920884,541.3634941282604,.0488774987024196
272,201009,1988-2022,,7375.099989593029,47.69700844178442,63.53658441634616,638.7165528081823,.0500010724174444
272,201009,1988-2022,Bottom,1785.639970044295,12.09725051528464,15.43121488792046,698.8776925582594,.0595677203399039
272,201009,1988-2022,Middle,2938.945004537702,18.65174274181481,25.49166230531409,663.860978523735,.0550821434337649
272,201009,1988-2022,Top,4459.011663844188,29.04495929348438,38.46180387361286,670.3879924183033,.0611473450701207
273,201010,1988-2022,,6889.889993190765,21.21806676359847,59.90296936099185,445.4313319118228,.0398736674533211
273,201010,1988-2022,Bottom,1794.051667695244,7.158859634694333,15.55521101841199,714.3932108891405,.0608801908468288
273,201010,1988-2022,Middle,2942.162502944469,10.35805953526869,25.49040016625077,495.6645729878801,.0459122007335964
273,201010,1988-2022,Top,4328.75667070349,13.99871566713167,37.3962982451582,509.9928534822538,.0505669257055388
274,201011,1988-2022,,7195.209988534451,36.53210303676315,61.89058428216958,466.9099018617999,.0358301304490851
274,201011,1988-2022,Bottom,1811.648328781128,8.498550321169509,15.77895476212143,751.2944759005526,.0616751942147857
274,201011,1988-2022,Middle,2917.097483456135,13.45103388675489,25.29796687723137,715.6629058008548,.0626330251977549
274,201011,1988-2022,Top,4378.1816581587,21.40298883065892,37.94278586003929,577.7813220910806,.0518860200319295
275,201012,1988-2022,,7172.784993052483,20.27801192831248,61.71287533157738,375.8917159648263,.0230447853144824
275,201012,1988-2022,Bottom,1821.740004315972,6.70582778158132,15.80406436488071,741.7241407626231,.0631524056201063
275,201012,1988-2022,Middle,2921.762499928474,9.378171469317749,25.35023711377289,677.8222232780536,.059311535503042
275,201012,1988-2022,Top,4445.178327997525,13.28160166197146,38.45381728276455,578.9484424094553,.0510165244221904
276,201101,1988-2022,,6909.564991891384,54.28639234462753,60.00556820974452,689.966789848404,.0622764158188147
276,201101,1988-2022,Bottom,1788.761669645707,15.07094243372558,15.54915880631112,959.3582913764598,.0829162584497378
276,201101,1988-2022,Middle,2838.21750099957,22.54011745296884,24.68661527737277,760.0258625927381,.0688004710625307
276,201101,1988-2022,Top,4174.604990760486,33.16284291663518,36.16307771733651,683.406556583941,.06435102919977
277,201102,1988-2022,,7054.699993371964,49.0057038103696,61.27897337276954,670.9943034104072,.0557423818409006
277,201102,1988-2022,Bottom,1734.631673922141,13.29306583411138,15.17718208497778,601.0042513492712,.0550701604943242
277,201102,1988-2022,Middle,2823.112498000264,20.34910912759369,24.66276975505752,659.6229250695615,.0632557649849446
277,201102,1988-2022,Top,4296.72999599576,30.79309009496744,37.43096642983922,814.4988095073737,.0731100336623361
278,201103,1988-2022,,7065.929979473352,49.4714668772649,61.74898674624274,473.7936390680261,.0397644584863315
278,201103,1988-2022,Bottom,1806.671666622162,13.79404642108905,15.74017073829115,571.1056214189739,.0527352710818718
278,201103,1988-2022,Middle,2970.935002431273,20.57884613861097,25.9274198821513,512.1364231396001,.0489230697048697
278,201103,1988-2022,Top,4467.019991497199,31.44019763035855,39.06468008617716,622.7114215881253,.0584859589183111
279,201104,1988-2022,,6800.399994075298,47.60415581776761,58.93528972117929,499.1440393554512,.0398241803596875
279,201104,1988-2022,Bottom,1823.79998216033,14.24714199344938,15.79476123027659,740.1937839378661,.0692747911362896
279,201104,1988-2022,Middle,2850.492500826716,20.71413586870767,24.80324060341809,611.4603771362454,.0568259972812939
279,201104,1988-2022,Top,4298.301677554846,30.67790420050733,37.45315167412627,622.9014113356243,.0584692009288119
280,201105,1988-2022,,6811.460001468658,47.60632125544362,59.08504454133799,585.7585125952028,.0439281011322237
280,201105,1988-2022,Bottom,1767.398328781128,13.9000998835545,15.34377393561105,734.5627061867466,.0655506403574388
280,201105,1988-2022,Middle,2821.755011722445,20.34704209771007,24.63167461956618,591.7273491308151,.055409476839543
280,201105,1988-2022,Top,4366.991660585006,31.34939328309459,38.1418303726241,695.969324389201,.0609596755356658
281,201106,1988-2022,,6863.375,48.16183240665123,59.68259761942318,524.875929672271,.040542239484239
281,201106,1988-2022,Bottom,1774.596667687098,13.76402195182163,15.45291951975863,746.5324305548469,.0670472582632537
281,201106,1988-2022,Middle,2941.537500455976,20.96478732221294,25.71251642733114,774.0301699959673,.0697742190823192
281,201106,1988-2022,Top,4434.103320827086,31.4907773087034,38.72087069003222,698.2550394682524,.0629782152885809
