date,date2,date4,quote_date,percentile,p,pWd,pWs,infl,period
250,01-11-2008,2008-11-01,200811,50,2693.049997776747,2.321801786238211,2.340671373629448,3.3185027,1988-2022
250,01-11-2008,2008-11-01,200811,60,3185.394990712404,2.781063358437677,2.755228309786617,.99914789,1988-2022
250,01-11-2008,2008-11-01,200811,70,3681.464990973473,3.214975813789351,3.184444280665048,.41350973,1988-2022
250,01-11-2008,2008-11-01,200811,80,4421.599988728762,3.932807312594377,3.840888690876454,-.49743181,1988-2022
250,01-11-2008,2008-11-01,200811,90,5666.864997237921,5.014110358948528,4.914801737500966,-3.0072653,1988-2022
251,01-12-2008,2008-12-01,200812,10,1215.875000670552,1.102190375153441,1.066177179927763,3.274991,1988-2022
251,01-12-2008,2008-12-01,200812,20,1534.304999679327,1.286927836787072,1.337523356633028,-2.5717919,1988-2022
251,01-12-2008,2008-12-01,200812,30,2034.110006451607,1.755742144021497,1.783481681988633,2.1926837,1988-2022
251,01-12-2008,2008-12-01,200812,40,2366.155021771789,2.009110267288634,2.071076849701058,-1.5712787,1988-2022
251,01-12-2008,2008-12-01,200812,50,2783.330011993647,2.375274573671049,2.424519140851771,-.37361994,1988-2022
251,01-12-2008,2008-12-01,200812,60,3304.639980942011,2.82817179311678,2.870405066245439,.56849128,1988-2022
251,01-12-2008,2008-12-01,200812,70,3849.319985389709,3.378972377824539,3.331695254270016,-.6400367,1988-2022
251,01-12-2008,2008-12-01,200812,80,4629.940025448799,4.045489254553104,4.020421052384336,-1.438098,1988-2022
251,01-12-2008,2008-12-01,200812,90,6054.644979774952,5.21112904947222,5.239622366443655,.22805788,1988-2022
252,01-01-2009,2009-01-01,200901,10,1211.330003812909,1.104500729183201,1.057038603205001,1.7019755,1988-2022
252,01-01-2009,2009-01-01,200901,20,1493.635007709265,1.246143881864555,1.308711926201795,2.1390545,1988-2022
252,01-01-2009,2009-01-01,200901,30,1927.965019389987,1.682893966957636,1.675440474013158,3.5063982,1988-2022
252,01-01-2009,2009-01-01,200901,40,2275.574997782707,1.947009135401458,1.993821734191442,2.4586296,1988-2022
252,01-01-2009,2009-01-01,200901,50,2615.439993798733,2.240288356828387,2.279677161237487,5.5245905,1988-2022
252,01-01-2009,2009-01-01,200901,60,3066.145004153252,2.659764716561767,2.662322792439227,2.6331823,1988-2022
252,01-01-2009,2009-01-01,200901,70,3552.010015159845,3.106843158697302,3.077282118163566,.049843308,1988-2022
252,01-01-2009,2009-01-01,200901,80,4233.19999602437,3.796872907143552,3.656560641789838,-.87078178,1988-2022
252,01-01-2009,2009-01-01,200901,90,5581.009972602129,4.744143273077498,4.857960810262739,2.202106,1988-2022
253,01-02-2009,2009-02-01,200902,10,1238.320017457008,1.12828359141713,1.089712901470193,5.4356885,1988-2022
253,01-02-2009,2009-02-01,200902,20,1667.495006740093,1.416734662816452,1.455830407121539,11.791558,1988-2022
253,01-02-2009,2009-02-01,200902,30,2018.060011461377,1.664136458079156,1.769005954425666,6.2099347,1988-2022
253,01-02-2009,2009-02-01,200902,40,2460.390016764402,1.974015062223771,2.159916851403977,11.012329,1988-2022
253,01-02-2009,2009-02-01,200902,50,2772.774996161461,2.242618949749158,2.41890869089184,9.0349455,1988-2022
253,01-02-2009,2009-02-01,200902,60,3241.844979524612,2.669148475280963,2.816082660556276,5.7464185,1988-2022
253,01-02-2009,2009-02-01,200902,70,3716.920019984245,3.053415382702951,3.256944180731807,3.8848348,1988-2022
253,01-02-2009,2009-02-01,200902,80,4349.83500495553,3.610001103457762,3.842565110757278,4.5608997,1988-2022
253,01-02-2009,2009-02-01,200902,90,5825.489989727736,4.62340369548474,5.182110051991913,6.7094998,1988-2022
254,01-03-2009,2009-03-01,200903,10,1257.535013362765,1.129442040502909,1.105820939243131,5.8944726,1988-2022
254,01-03-2009,2009-03-01,200903,20,1669.919997066259,1.41939301876846,1.461410821244499,12.539127,1988-2022
254,01-03-2009,2009-03-01,200903,30,2042.054992213845,1.721040533164341,1.793125780124683,2.7028263,1988-2022
254,01-03-2009,2009-03-01,200903,40,2580.029987424612,2.039455994359741,2.252735515201493,9.047471,1988-2022
254,01-03-2009,2009-03-01,200903,50,2934.169985532761,2.359717607498169,2.560376033656212,9.3542871,1988-2022
254,01-03-2009,2009-03-01,200903,60,3320.349988788366,2.683191263626213,2.894927413257392,4.3408718,1988-2022
254,01-03-2009,2009-03-01,200903,70,3926.004999876022,3.253585808124626,3.428282911751012,7.7166638,1988-2022
254,01-03-2009,2009-03-01,200903,80,4599.355008780956,3.808341363284853,4.042269763351214,5.9509654,1988-2022
254,01-03-2009,2009-03-01,200903,90,6067.984994679689,4.802994050318375,5.373764531359484,9.2521305,1988-2022
255,01-04-2009,2009-04-01,200904,10,1249.070009604096,1.121922143713164,1.097840083042684,5.8219261,1988-2022
255,01-04-2009,2009-04-01,200904,20,1639.635012894869,1.405794075391896,1.438110188348219,10.311968,1988-2022
255,01-04-2009,2009-04-01,200904,30,1995.519996419549,1.685115439773654,1.753974585913966,2.2360859,1988-2022
255,01-04-2009,2009-04-01,200904,40,2456.605015039444,2.021556534600677,2.158371340196027,9.4915771,1988-2022
255,01-04-2009,2009-04-01,200904,50,2865.269983053207,2.33812773473619,2.498951998826669,9.962019,1988-2022
255,01-04-2009,2009-04-01,200904,60,3280.289993584156,2.70185466986004,2.856301852712932,8.6549845,1988-2022
255,01-04-2009,2009-04-01,200904,70,3846.950006783009,3.188653556353529,3.369402654781879,8.2229557,1988-2022
255,01-04-2009,2009-04-01,200904,80,4550.359993338585,3.822119406191632,3.990829655846028,8.1720009,1988-2022
255,01-04-2009,2009-04-01,200904,90,6134.090016901493,4.833418927737512,5.438291082587966,13.116964,1988-2022
256,01-05-2009,2009-05-01,200905,10,1244.66000251472,1.113162225985434,1.097521293304453,4.6515617,1988-2022
256,01-05-2009,2009-05-01,200905,20,1665.510005772114,1.400947325622838,1.473125610384159,12.039119,1988-2022
256,01-05-2009,2009-05-01,200905,30,2030.594987645745,1.727233253870509,1.783216210165847,6.1091237,1988-2022
256,01-05-2009,2009-05-01,200905,40,2514.540020614862,2.058863240061328,2.213948215368873,11.267854,1988-2022
256,01-05-2009,2009-05-01,200905,50,2918.834987074137,2.393031998813967,2.545453125447239,10.695524,1988-2022
256,01-05-2009,2009-05-01,200905,60,3296.245017826557,2.71321057039313,2.873059535610082,5.6482477,1988-2022
256,01-05-2009,2009-05-01,200905,70,3975.289996564388,3.282705705656554,3.474584704097651,9.8533707,1988-2022
256,01-05-2009,2009-05-01,200905,80,4744.960001707077,3.970978215205832,4.163437373837951,9.9943314,1988-2022
256,01-05-2009,2009-05-01,200905,90,6250.430025875568,4.957345977571094,5.535780456695647,11.595135,1988-2022
257,01-06-2009,2009-06-01,200906,10,1231.025006115437,1.097616224957164,1.089429424093396,3.1068678,1988-2022
257,01-06-2009,2009-06-01,200906,20,1593.32000541687,1.385851387625735,1.411947147098545,3.7558653,1988-2022
257,01-06-2009,2009-06-01,200906,30,2136.710041895509,1.758004985997104,1.870874040872877,7.5060778,1988-2022
257,01-06-2009,2009-06-01,200906,40,2612.494995772839,2.072160938718298,2.294631015112827,5.6821222,1988-2022
257,01-06-2009,2009-06-01,200906,50,2994.220000565052,2.415909228424425,2.609069818357966,2.7729039,1988-2022
257,01-06-2009,2009-06-01,200906,60,3439.749988108873,2.796142438688548,2.990558664576383,1.512046,1988-2022
257,01-06-2009,2009-06-01,200906,70,4030.224983364344,3.347672981748474,3.515529418596998,5.1998749,1988-2022
257,01-06-2009,2009-06-01,200906,80,4933.209988415241,4.068330957205035,4.340455115892837,5.1299911,1988-2022
257,01-06-2009,2009-06-01,200906,90,6463.025015056133,5.130240661921562,5.716547623676888,7.8781962,1988-2022
258,01-07-2009,2009-07-01,200907,10,1226.879988491535,1.08420090549771,1.083395735600789,3.1069624,1988-2022
258,01-07-2009,2009-07-01,200907,20,1605.584996759892,1.41347297323955,1.419978064302995,7.0895038,1988-2022
258,01-07-2009,2009-07-01,200907,30,1973.219980761409,1.706012843300414,1.731212664843042,.050400209,1988-2022
258,01-07-2009,2009-07-01,200907,40,2546.289987295866,2.033088119627791,2.236908076640248,11.449367,1988-2022
258,01-07-2009,2009-07-01,200907,50,2843.829990744591,2.298506662664295,2.480328184330574,5.9425411,1988-2022
258,01-07-2009,2009-07-01,200907,60,3292.090022832155,2.705628145093215,2.867899545119144,6.6252732,1988-2022
258,01-07-2009,2009-07-01,200907,70,3807.894989699125,3.131272958140471,3.322470689359761,6.8128185,1988-2022
258,01-07-2009,2009-07-01,200907,80,4500.795005381107,3.785078183806036,3.959028384346311,8.0829315,1988-2022
258,01-07-2009,2009-07-01,200907,90,6009.925000727177,4.696767225934309,5.339363614424656,9.9882021,1988-2022
259,01-08-2009,2009-08-01,200908,10,1233.474997729063,1.082590814978175,1.086314031032089,.16807307,1988-2022
259,01-08-2009,2009-08-01,200908,20,1614.050014406443,1.361577197239967,1.415464302779583,4.7106638,1988-2022
259,01-08-2009,2009-08-01,200908,30,2087.855006292462,1.711837900460523,1.825271571582562,2.7052305,1988-2022
259,01-08-2009,2009-08-01,200908,40,2552.044997215271,2.02232158408151,2.239905286554858,8.0673962,1988-2022
259,01-08-2009,2009-08-01,200908,50,2906.175013750792,2.347977845529385,2.522751119791792,10.221431,1988-2022
259,01-08-2009,2009-08-01,200908,60,3324.379999130964,2.725074705042061,2.886736213578843,6.3075013,1988-2022
259,01-08-2009,2009-08-01,200908,70,3846.020001858473,3.162914776650723,3.350355908412894,6.7335382,1988-2022
259,01-08-2009,2009-08-01,200908,80,4550.850002527237,3.876084415678633,3.97828960206607,4.7899628,1988-2022
259,01-08-2009,2009-08-01,200908,90,6104.425001293421,4.764460479913396,5.391541385855817,11.602777,1988-2022
260,01-09-2009,2009-09-01,200909,10,1227.225000396371,1.088316610308539,1.078689538873732,-1.0735021,1988-2022
260,01-09-2009,2009-09-01,200909,20,1612.195010438561,1.399736651699641,1.409254629434145,3.3294187,1988-2022
260,01-09-2009,2009-09-01,200909,30,2149.950009837747,1.759953650282114,1.872848258342856,4.1070275,1988-2022
260,01-09-2009,2009-09-01,200909,40,2587.039999306202,2.063078770755965,2.267322516618151,7.4344225,1988-2022
260,01-09-2009,2009-09-01,200909,50,2994.300003558397,2.430189133097883,2.605005802488449,12.041955,1988-2022
260,01-09-2009,2009-09-01,200909,60,3488.994982242584,2.862816559369094,3.027382433218008,9.6774035,1988-2022
260,01-09-2009,2009-09-01,200909,70,4054.749992966652,3.403036833013175,3.50316753435618,8.7728462,1988-2022
260,01-09-2009,2009-09-01,200909,80,4809.769991844893,4.02369350711524,4.197705245725956,7.5655103,1988-2022
260,01-09-2009,2009-09-01,200909,90,6532.805010735989,5.250459270420833,5.73971281680133,15.703453,1988-2022
261,01-10-2009,2009-10-01,200910,10,1281.014999076724,1.14870221480669,1.126802589249564,2.7745271,1988-2022
261,01-10-2009,2009-10-01,200910,20,1593.48001486063,1.37283134538302,1.393746065383311,2.7488551,1988-2022
261,01-10-2009,2009-10-01,200910,30,2045.27001722157,1.679936798071139,1.786134749494522,.68251276,1988-2022
261,01-10-2009,2009-10-01,200910,40,2605.040000855923,2.060635131550953,2.283152684267407,11.920563,1988-2022
261,01-10-2009,2009-10-01,200910,50,2910.985004723072,2.374663550777768,2.53243122090862,7.7635636,1988-2022
261,01-10-2009,2009-10-01,200910,60,3391.249997079372,2.795381965981505,2.948212922288803,8.5997725,1988-2022
261,01-10-2009,2009-10-01,200910,70,3938.719996362925,3.277656560647301,3.400951855634048,7.2737656,1988-2022
261,01-10-2009,2009-10-01,200910,80,4692.475023955107,3.95760663029796,4.10244805414186,8.0114489,1988-2022
261,01-10-2009,2009-10-01,200910,90,6552.149997264147,5.249892865249421,5.738341321695771,16.590225,1988-2022
262,01-11-2009,2009-11-01,200911,10,1279.365004703403,1.142270835334784,1.126795928634237,7.1538501,1988-2022
262,01-11-2009,2009-11-01,200911,20,1609.450018823147,1.400633014090999,1.405309819579998,3.8787107,1988-2022
262,01-11-2009,2009-11-01,200911,30,2092.639975264668,1.733852841061889,1.819433521977771,2.4480793,1988-2022
262,01-11-2009,2009-11-01,200911,40,2570.374988585711,2.026263649197062,2.247342527614819,11.080668,1988-2022
262,01-11-2009,2009-11-01,200911,50,2917.794985920191,2.379703896869614,2.535309253831656,8.3154726,1988-2022
262,01-11-2009,2009-11-01,200911,60,3451.08500033617,2.815231588327151,3.001761630141118,8.9478369,1988-2022
262,01-11-2009,2009-11-01,200911,70,4046.239991396666,3.366351072734687,3.516261208998912,10.419932,1988-2022
262,01-11-2009,2009-11-01,200911,80,4801.604989409447,4.018315594483283,4.182929550490371,8.9052525,1988-2022
262,01-11-2009,2009-11-01,200911,90,6907.819998681545,5.700917617432424,6.041506743298669,22.92473,1988-2022
263,01-12-2009,2009-12-01,200912,10,1286.829992830753,1.155829700983304,1.129929384223942,5.9795132,1988-2022
263,01-12-2009,2009-12-01,200912,20,1617.955017983913,1.408435521720094,1.409349761743215,5.3701048,1988-2022
263,01-12-2009,2009-12-01,200912,30,2111.419991731644,1.760809620216605,1.82903928037922,2.5544193,1988-2022
263,01-12-2009,2009-12-01,200912,40,2672.949988633394,2.126438869265257,2.333745826621453,12.682726,1988-2022
263,01-12-2009,2009-12-01,200912,50,3126.584980219603,2.570377255135099,2.711098905037943,11.820066,1988-2022
263,01-12-2009,2009-12-01,200912,60,3746.969986379147,3.148888468822406,3.230144459965231,12.532705,1988-2022
263,01-12-2009,2009-12-01,200912,70,4206.005001246929,3.581172218051506,3.628710955745191,8.9148521,1988-2022
263,01-12-2009,2009-12-01,200912,80,5211.279975533485,4.351539802752086,4.515478231787711,12.313565,1988-2022
263,01-12-2009,2009-12-01,200912,90,7223.925000727177,5.965859455041937,6.311806883000827,20.463011,1988-2022
264,01-01-2010,2010-01-01,201001,10,1252.559998095036,1.130647612793837,1.093985385399719,3.4953105,1988-2022
264,01-01-2010,2010-01-01,201001,20,1604.110017538071,1.402229155217356,1.405581680657633,7.4019156,1988-2022
264,01-01-2010,2010-01-01,201001,30,2084.61998938024,1.730589519866044,1.83028947960338,9.2422867,1988-2022
264,01-01-2010,2010-01-01,201001,40,2389.46999245882,2.022859715216327,2.107061106547917,5.6795135,1988-2022
264,01-01-2010,2010-01-01,201001,50,2961.994996130466,2.437673754422576,2.574344716955238,12.925845,1988-2022
264,01-01-2010,2010-01-01,201001,60,3424.819964945316,2.829565308296878,2.979205569390615,11.902493,1988-2022
264,01-01-2010,2010-01-01,201001,70,3974.950014948845,3.284940009922138,3.479705560235743,13.077235,1988-2022
264,01-01-2010,2010-01-01,201001,80,4758.500019609928,3.957256084177061,4.217807352884847,15.349033,1988-2022
264,01-01-2010,2010-01-01,201001,90,6360.579994678497,5.101892744249199,5.557467852522677,14.39919,1988-2022
265,01-02-2010,2010-02-01,201002,10,1309.230003446341,1.16930288713047,1.135127010493306,4.1675296,1988-2022
265,01-02-2010,2010-02-01,201002,20,1743.009911134839,1.419109811642556,1.525997098284279,4.8197021,1988-2022
265,01-02-2010,2010-02-01,201002,30,2156.479982793331,1.720426581799984,1.88858403755512,6.7596207,1988-2022
265,01-02-2010,2010-02-01,201002,40,2549.220003992319,2.003182079526596,2.226052990485186,3.0619762,1988-2022
265,01-02-2010,2010-02-01,201002,50,3047.160004109144,2.356960205346695,2.636982410927885,9.0153761,1988-2022
265,01-02-2010,2010-02-01,201002,60,3501.549992531538,2.721367350968649,3.038093899922387,7.8836904,1988-2022
265,01-02-2010,2010-02-01,201002,70,4126.51498952508,3.246601147038746,3.574628117698012,9.7540493,1988-2022
265,01-02-2010,2010-02-01,201002,80,4840.754985004663,3.812706869692192,4.196901033799804,9.2213383,1988-2022
265,01-02-2010,2010-02-01,201002,90,6701.164987325668,5.135754077869933,5.829357378657733,12.490034,1988-2022
266,01-03-2010,2010-03-01,201003,10,1295.954993188381,1.15570298251987,1.125552632682229,1.7843479,1988-2022
266,01-03-2010,2010-03-01,201003,20,1742.155004948378,1.439892501133727,1.518896860656241,3.9335988,1988-2022
266,01-03-2010,2010-03-01,201003,30,2290.76498067379,1.775069923853152,2.000574123234401,11.56909,1988-2022
266,01-03-2010,2010-03-01,201003,40,2755.394989401102,2.036653985662269,2.414205373705045,7.1677237,1988-2022
266,01-03-2010,2010-03-01,201003,50,3284.524994164705,2.453633304874529,2.84556417195563,11.138526,1988-2022
266,01-03-2010,2010-03-01,201003,60,3722.094993889332,2.884237826787285,3.221579252807715,11.283593,1988-2022
266,01-03-2010,2010-03-01,201003,70,4261.524983853102,3.283291543659288,3.681595438771183,7.3889041,1988-2022
266,01-03-2010,2010-03-01,201003,80,5057.599990218878,3.974266378907487,4.376217485892994,8.2613916,1988-2022
266,01-03-2010,2010-03-01,201003,90,6884.784923732281,5.354309722053586,5.978289537051751,11.249562,1988-2022
267,01-04-2010,2010-04-01,201004,10,1346.315002083778,1.18182798588532,1.165022502584179,6.1195087,1988-2022
267,01-04-2010,2010-04-01,201004,20,1731.565021187067,1.436990566173336,1.500486407054268,4.3373742,1988-2022
267,01-04-2010,2010-04-01,201004,30,2103.6799043715,1.692312374856556,1.836438665453898,4.7015553,1988-2022
267,01-04-2010,2010-04-01,201004,40,2589.784990251064,2.063592687176424,2.253130781045911,4.3903217,1988-2022
267,01-04-2010,2010-04-01,201004,50,3055.125006049871,2.373349307934404,2.647889152318385,5.9599848,1988-2022
267,01-04-2010,2010-04-01,201004,60,3496.980001151562,2.741445243707858,3.033763051498681,6.2129707,1988-2022
267,01-04-2010,2010-04-01,201004,70,4166.410003811121,3.291564800048945,3.595692464296008,6.716022,1988-2022
267,01-04-2010,2010-04-01,201004,80,4820.610006421804,3.910514191011316,4.182944516411226,4.8139076,1988-2022
267,01-04-2010,2010-04-01,201004,90,6561.15498483181,5.023370077760774,5.713274163797905,5.0564246,1988-2022
268,01-05-2010,2010-05-01,201005,10,1320.42000195384,1.179384687377024,1.150974109226809,4.8703218,1988-2022
268,01-05-2010,2010-05-01,201005,20,1754.645004063845,1.477456590509973,1.515699842308095,2.8900611,1988-2022
268,01-05-2010,2010-05-01,201005,30,2195.484987169504,1.750786350428825,1.911338263202197,7.184886,1988-2022
268,01-05-2010,2010-05-01,201005,40,2529.109986424446,2.042359734055935,2.210691946795123,-.14707971,1988-2022
268,01-05-2010,2010-05-01,201005,50,3068.894991099834,2.369181498419493,2.661836127583229,4.5721917,1988-2022
268,01-05-2010,2010-05-01,201005,60,3532.854962527752,2.736442225286737,3.065312506747432,6.6915765,1988-2022
268,01-05-2010,2010-05-01,201005,70,4201.079997330904,3.30839039006969,3.631681883787678,4.5213227,1988-2022
268,01-05-2010,2010-05-01,201005,80,4933.230000942945,3.972857662112801,4.286591661257262,2.9579954,1988-2022
268,01-05-2010,2010-05-01,201005,90,6629.734982311726,5.083288289795746,5.767701668031805,4.1894941,1988-2022
269,01-06-2010,2010-06-01,201006,10,1321.825006276369,1.158497463664389,1.152764575945184,5.8136077,1988-2022
269,01-06-2010,2010-06-01,201006,20,1712.485027641058,1.416531286296959,1.491599164499348,5.6412892,1988-2022
269,01-06-2010,2010-06-01,201006,30,2195.359992027283,1.744199266264332,1.909872840584285,2.084523,1988-2022
269,01-06-2010,2010-06-01,201006,40,2529.139968365431,1.990189371630549,2.206863496609003,-3.8249075,1988-2022
269,01-06-2010,2010-06-01,201006,50,3116.744993895292,2.402658347666147,2.700420713917993,3.5012822,1988-2022
269,01-06-2010,2010-06-01,201006,60,3721.864997059107,2.87677534847171,3.220667962610605,7.6945252,1988-2022
269,01-06-2010,2010-06-01,201006,70,4259.715004831553,3.39111092951498,3.673534611916693,4.4944921,1988-2022
269,01-06-2010,2010-06-01,201006,80,5126.970018267632,4.040154492715374,4.452911699314427,2.5908937,1988-2022
269,01-06-2010,2010-06-01,201006,90,6929.179971218109,5.372785187122645,6.050666258735873,5.8447623,1988-2022
270,01-07-2010,2010-07-01,201007,10,1312.06500607729,.5686055894766469,1.145911706455081,5.7703724,1988-2022
270,01-07-2010,2010-07-01,201007,20,1698.265019923449,.7072204811411211,1.470174908547051,3.5350437,1988-2022
270,01-07-2010,2010-07-01,201007,30,2163.964986771345,.8469983976392541,1.888171821741707,9.0664282,1988-2022
270,01-07-2010,2010-07-01,201007,40,2536.364987373352,.9693740276852623,2.220441442481388,-.73613369,1988-2022
270,01-07-2010,2010-07-01,201007,50,2974.079976260662,1.081119906826643,2.584012880164664,4.1802812,1988-2022
270,01-07-2010,2010-07-01,201007,60,3386.939992785454,1.216857384482864,2.938875336134515,2.4748354,1988-2022
270,01-07-2010,2010-07-01,201007,70,4074.085020661354,1.446552785171662,3.515664684644435,5.8147693,1988-2022
270,01-07-2010,2010-07-01,201007,80,4667.660031676292,1.75544597255066,4.042112439747143,2.098597,1988-2022
270,01-07-2010,2010-07-01,201007,90,6331.009963333607,2.27266398377833,5.54104287953669,3.7772152,1988-2022
271,01-08-2010,2010-08-01,201008,10,1346.210004389286,.4561300881032366,1.173782809924887,8.0518875,1988-2022
271,01-08-2010,2010-08-01,201008,20,1753.50499804318,.6024616173963295,1.525897256793542,7.8018889,1988-2022
271,01-08-2010,2010-08-01,201008,30,2198.895010203123,.7038443968631327,1.917696010936197,5.0635996,1988-2022
271,01-08-2010,2010-08-01,201008,40,2583.760002464056,.7967117304506246,2.252949751637061,.58236682,1988-2022
271,01-08-2010,2010-08-01,201008,50,3030.539986819029,.8851330135657918,2.63722921518638,4.5378275,1988-2022
271,01-08-2010,2010-08-01,201008,60,3486.325001239777,1.023103808576707,3.027102594802273,4.8624597,1988-2022
271,01-08-2010,2010-08-01,201008,70,4115.479995250702,1.211266748054186,3.563957617916458,6.375493,1988-2022
271,01-08-2010,2010-08-01,201008,80,4911.129990935326,1.448492177427397,4.265997849077394,7.2319584,1988-2022
271,01-08-2010,2010-08-01,201008,90,6981.924981534481,1.859236795076868,6.058134263941611,12.363679,1988-2022
272,01-09-2010,2010-09-01,201009,10,1359.220001578331,.9501928888203111,1.179544100825296,9.3497295,1988-2022
272,01-09-2010,2010-09-01,201009,20,1785.965002447367,1.220292285666801,1.538446061818831,9.1673594,1988-2022
272,01-09-2010,2010-09-01,201009,30,2211.734906107187,1.458689995095483,1.911374230603542,2.0570793,1988-2022
272,01-09-2010,2010-09-01,201009,40,2708.439998567104,1.713564883946674,2.347437098054797,3.5334446,1988-2022
272,01-09-2010,2010-09-01,201009,50,3169.450010508299,2.016783732920885,2.750895284007129,5.6003513,1988-2022
272,01-09-2010,2010-09-01,201009,60,3756.724985510111,2.43837912644085,3.244762112030003,7.18045,1988-2022
272,01-09-2010,2010-09-01,201009,70,4312.630003809929,2.830964341948857,3.717929895421548,6.1305189,1988-2022
272,01-09-2010,2010-09-01,201009,80,5307.680002212524,3.444144282155321,4.575849040054891,9.0083456,1988-2022
272,01-09-2010,2010-09-01,201009,90,7375.099989593029,4.769700848846696,6.353658419502608,10.696451,1988-2022
273,01-10-2010,2010-10-01,201010,10,1372.355004310608,.6255369211430661,1.192662714700418,5.8448682,1988-2022
273,01-10-2010,2010-10-01,201010,20,1749.87500102818,.6959559141105274,1.516458300200611,8.8044901,1988-2022
273,01-10-2010,2010-10-01,201010,30,2259.924997746944,.8261651010980131,1.957442212613387,9.5909595,1988-2022
273,01-10-2010,2010-10-01,201010,40,2715.15998929739,.9935358947695931,2.35262990269257,3.0430386,1988-2022
273,01-10-2010,2010-10-01,201010,50,3169.165016591549,1.078076030054945,2.745450053356763,8.4116335,1988-2022
273,01-10-2010,2010-10-01,201010,60,3626.775002747774,1.184840659276233,3.140626479253115,6.5264473,1988-2022
273,01-10-2010,2010-10-01,201010,70,4238.685018479824,1.34363262912666,3.655947578961786,7.4977746,1988-2022
273,01-10-2010,2010-10-01,201010,80,5120.809990882874,1.671141501705279,4.422315184841864,7.7969818,1988-2022
273,01-10-2010,2010-10-01,201010,90,6889.889993190765,2.121806702809408,5.990296844538534,4.390738,1988-2022
274,01-11-2010,2010-11-01,201011,10,1350.875003308058,.6210295958589995,1.174730816277588,4.2540879,1988-2022
274,01-11-2010,2010-11-01,201011,20,1782.454998582602,.8516611693921732,1.54446351342267,9.9019938,1988-2022
274,01-11-2010,2010-11-01,201011,30,2301.614984452724,1.076874304999365,2.014492052141577,10.720839,1988-2022
274,01-11-2010,2010-11-01,201011,40,2659.064976543188,1.219921933850856,2.31219756018254,2.8858545,1988-2022
274,01-11-2010,2010-11-01,201011,50,3175.129990369081,1.470284839204396,2.747395745056565,8.3653107,1988-2022
274,01-11-2010,2010-11-01,201011,60,3705.289991736412,1.73758235682908,3.215128680451016,7.1080608,1988-2022
274,01-11-2010,2010-11-01,201011,70,4277.429984658957,2.123890675138682,3.714674542847206,5.642736,1988-2022
274,01-11-2010,2010-11-01,201011,80,5151.82499808073,2.55942344518553,4.453032352612354,6.4572639,1988-2022
274,01-11-2010,2010-11-01,201011,90,7195.209988534451,3.653210344360559,6.189058425676194,2.4422994,1988-2022
275,01-12-2010,2010-12-01,201012,10,1362.445004910231,.5574515025364235,1.183731494853419,4.7615461,1988-2022
275,01-12-2010,2010-12-01,201012,20,1804.275000169873,.6709084545873338,1.551307304649526,10.072556,1988-2022
275,01-12-2010,2010-12-01,201012,30,2298.500007867813,.7833884025458246,2.006180422613397,9.6849289,1988-2022
275,01-12-2010,2010-12-01,201012,40,2639.844999045134,.8886101863172371,2.298147166555282,-1.5253872,1988-2022
275,01-12-2010,2010-12-01,201012,50,3203.680000811815,.9870241016324144,2.771900177518546,2.2426798,1988-2022
275,01-12-2010,2010-12-01,201012,60,3771.27499383688,1.130807974288473,3.266795747207652,1.1346641,1988-2022
275,01-12-2010,2010-12-01,201012,70,4360.519994348288,1.284984863916179,3.775838832880254,4.0545492,1988-2022
275,01-12-2010,2010-12-01,201012,80,5203.739995807409,1.568687591934577,4.493510439249803,-.48649982,1988-2022
275,01-12-2010,2010-12-01,201012,90,7172.784993052483,2.027801207528682,6.171287413613754,-2.2262955,1988-2022
276,01-01-2011,2011-01-01,201101,10,1354.80500240624,1.214754489206825,1.176998805309267,7.5881653,1988-2022
276,01-01-2011,2011-01-01,201101,20,1765.045007780194,1.484610205843637,1.529448054312525,8.8124638,1988-2022
276,01-01-2011,2011-01-01,201101,30,2246.434998750687,1.821918048415682,1.958300712572964,6.9940434,1988-2022
276,01-01-2011,2011-01-01,201101,40,2623.159994542599,2.093764090677723,2.285833463218296,8.4844408,1988-2022
276,01-01-2011,2011-01-01,201101,50,3053.275007456541,2.414259423327167,2.651489538526221,2.9966779,1988-2022
276,01-01-2011,2011-01-01,201101,60,3543.264980047941,2.790136056588381,3.073903224118112,3.1786211,1988-2022
276,01-01-2011,2011-01-01,201101,70,4121.534990489483,3.253550990440999,3.568194333478459,2.5429959,1988-2022
276,01-01-2011,2011-01-01,201101,80,4859.015001744032,3.905165830961778,4.206825720386405,-.26036355,1988-2022
276,01-01-2011,2011-01-01,201101,90,6909.564991891384,5.428639284480596,6.000556803977815,7.9728565,1988-2022
277,01-02-2011,2011-02-01,201102,10,1341.804991930723,1.091138641451835,1.170237362133776,3.0930769,1988-2022
277,01-02-2011,2011-02-01,201102,20,1720.010011821985,1.336999595310772,1.496784339844453,-1.9143392,1988-2022
277,01-02-2011,2011-02-01,201102,30,2142.080018013716,1.559781640040455,1.886132848419948,-.12978978,1988-2022
277,01-02-2011,2011-02-01,201102,40,2577.955002337694,1.850864215608453,2.264887379846186,1.7445402,1988-2022
277,01-02-2011,2011-02-01,201102,50,3068.269993662834,2.218957673598197,2.66766652327351,1.163607,1988-2022
277,01-02-2011,2011-02-01,201102,60,3555.320007115602,2.54653349374712,3.083028179848043,1.4790286,1988-2022
